,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,6627449,125.0,40.84977456920603,-73.78660938743727,3,1.0,1.0,t,12,93.0,0.54
1,182177,125.0,40.864658045324134,-73.85708738793606,8,1.0,1.0,t,206,92.0,2.98
2,9513511,130.0,40.857532427220434,-73.8660546731997,4,1.0,2.0,t,4,85.0,0.4
3,755528,49.0,40.858396592609346,-73.86968575313621,3,1.0,1.0,t,97,89.0,1.77
4,10801360,90.0,40.85959069283521,-73.87006680395139,2,1.0,1.0,f,1,100.0,0.13
5,5046189,150.0,40.87054096738221,-73.84680708823343,16,1.0,2.0,t,31,95.0,1.15
6,4357134,200.0,40.77171541189762,-73.91768835900106,4,1.0,2.0,t,0,,
7,16679726,99.0,40.776179332710036,-73.91130275509798,4,1.0,1.0,t,0,,
8,11301089,79.0,40.780801631047524,-73.9102462884073,6,1.0,2.0,t,1,60.0,1.0
9,14855080,225.0,40.77862302125116,-73.92148911127435,8,1.0,2.0,t,15,87.0,1.91
10,15641528,99.0,40.77480758690628,-73.9126051207922,4,1.0,1.0,t,3,70.0,0.51
11,16231738,100.0,40.777434084288494,-73.90893382638332,6,1.0,2.0,t,2,80.0,0.78
12,2836845,160.0,40.77296895279653,-73.916037916329,4,1.0,2.0,t,107,96.0,2.93
13,4767748,105.0,40.77205773499124,-73.91124449204551,3,1.0,1.0,t,46,99.0,1.9
14,16536983,200.0,40.77728553467656,-73.90930799989646,6,1.0,0.0,t,0,,
15,1841252,100.0,40.771573832904224,-73.90697952916855,4,1.0,2.0,t,3,90.0,0.07
16,12851100,80.0,40.7714136472685,-73.91415380180761,2,1.0,0.0,t,1,80.0,0.1
17,12455130,95.0,40.77263647990456,-73.90781696232733,4,1.0,1.0,t,51,92.0,4.31
18,1581579,252.0,40.77787192504105,-73.91472297515774,7,1.0,2.0,t,135,97.0,3.46
19,18108648,140.0,40.77763582360911,-73.9112789301587,6,1.0,2.0,f,0,,
20,14824090,95.0,40.778824815391104,-73.91163301070613,2,1.0,1.0,t,2,100.0,0.28
21,17447788,75.0,40.779662034517,-73.91696208445094,2,1.0,1.0,t,0,,
22,1981410,135.0,40.77906490658688,-73.91264776085451,6,1.0,1.0,t,10,96.0,0.32
23,12855808,100.0,40.77777552566741,-73.90905118897147,2,1.0,1.0,t,0,,
24,16015050,95.0,40.77444478475218,-73.91100102860143,2,1.0,1.0,t,0,,
25,16975094,100.0,40.77318716668108,-73.9168744476217,2,1.0,1.0,f,1,80.0,0.88
26,6269844,100.0,40.78138024128226,-73.91906448196656,2,1.0,1.0,f,0,,
