,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,18022892,169.0,37.780375249572,-122.50590289680044,2,1.0,1.0,t,6,100.0,1.03
1,69681,170.0,37.77706906926253,-122.50923187258286,4,2.0,3.0,t,6,92.0,0.08
2,15664146,295.0,37.78436456347278,-122.48951467158257,7,2.0,3.0,t,44,93.0,3.87
3,18396762,180.0,37.78161681440637,-122.49543499191412,3,1.0,0.0,f,15,99.0,2.85
4,4781448,395.0,37.781796503922656,-122.49249210833337,6,2.5,3.0,t,8,100.0,0.29
5,3168359,183.0,37.77931903796439,-122.50963522313913,4,1.0,1.0,t,148,96.0,3.81
6,929796,150.0,37.78454705636204,-122.48826967058572,2,1.0,1.0,t,4,80.0,0.08
7,14252951,175.0,37.783442157250974,-122.49254959712944,2,1.0,1.0,t,7,100.0,0.47
8,7856443,195.0,37.78227777410354,-122.49278426951248,6,2.5,3.0,t,38,99.0,2.13
9,8908906,320.0,37.771055610169384,-122.44439305048277,4,1.0,1.0,t,0,,
10,9771911,350.0,37.76884411892416,-122.44850417614306,2,1.0,1.0,t,21,93.0,0.96
11,4379621,211.0,37.77000006729074,-122.44813676834384,6,1.0,2.0,t,114,87.0,3.23
12,1053945,150.0,37.77060059098785,-122.45074461584915,2,1.0,1.0,t,143,92.0,2.63
13,269463,192.0,37.76710858506811,-122.4515121884875,2,1.0,1.0,t,93,94.0,1.28
14,10655519,450.0,37.767912069332745,-122.44980833260094,6,1.0,2.0,t,0,,
15,11376958,120.0,37.77111958029367,-122.44390475669391,3,1.0,1.0,t,2,100.0,0.1
16,15844494,108.0,37.76578161976253,-122.450621602995,4,1.0,1.0,t,23,91.0,1.98
17,17079430,260.0,37.76986147951579,-122.45271949792073,10,3.0,4.0,t,0,,
18,13066418,159.0,37.7661720019665,-122.44565944343952,4,1.0,1.0,t,17,99.0,3.75
19,7478631,145.0,37.76210544218736,-122.45201657617436,5,1.0,0.0,t,180,95.0,6.84
20,11015221,650.0,37.76938762168413,-122.44732675367143,5,1.0,2.0,t,0,,
21,3757966,200.0,37.762234068363625,-122.44966534819278,2,1.0,1.0,t,28,99.0,0.71
22,10508881,399.0,37.773931235710016,-122.45395354250387,6,2.0,3.0,t,0,,
23,2559297,235.0,37.77506721737034,-122.44093915081335,4,1.0,2.0,t,26,85.0,0.6
24,1561827,156.0,37.77367999903207,-122.43988275583484,2,1.0,1.0,t,5,100.0,0.1
25,15028308,540.0,37.77398548392304,-122.45330305559892,6,3.0,3.0,t,22,96.0,1.63
26,1954963,150.0,37.776076837898394,-122.44096219477329,2,1.0,0.0,t,91,98.0,2.03
27,10720392,175.0,37.77099070091528,-122.44796021966913,6,1.5,2.0,f,1,100.0,0.07
28,8811090,590.0,37.76248601348205,-122.4500171193404,8,2.0,3.0,f,0,,
29,10830082,500.0,37.77033336849585,-122.44434096009668,2,1.0,1.0,t,0,,
30,348714,190.0,37.773065331275674,-122.4429333266213,4,1.0,1.0,t,263,95.0,3.89
31,12917258,118.0,37.77096664878946,-122.44161991320831,6,1.0,1.0,t,25,90.0,1.48
32,4271413,160.0,37.770717608166116,-122.44813154040213,2,1.0,1.0,t,0,,
33,10831199,300.0,37.76254781868325,-122.44982876669455,2,1.0,0.0,t,0,,
34,19861464,175.0,37.76653187662076,-122.45263697764835,2,1.0,1.0,t,8,95.0,2.31
35,1851886,250.0,37.766346390522116,-122.45172343175173,5,1.0,2.0,t,10,93.0,0.21
36,8164773,210.0,37.77015667883739,-122.44807493052906,4,1.0,1.0,t,15,94.0,0.62
37,16617898,559.0,37.77415318515133,-122.43823246238523,6,2.0,3.0,t,4,90.0,0.97
38,17288739,625.0,37.772450289744135,-122.44197633860738,6,1.5,3.0,t,0,,
39,1494503,400.0,37.772548348415256,-122.45208362717764,4,2.0,2.0,t,8,98.0,0.16
40,3133266,600.0,37.76875413915869,-122.44890171699488,8,1.5,3.0,t,53,98.0,1.3
41,6704875,289.0,37.773248170157046,-122.44695526666708,4,1.0,2.0,t,21,94.0,0.91
42,1936618,499.0,37.77545529343713,-122.43945605315338,6,1.5,2.0,t,4,87.0,0.1
43,15339049,350.0,37.77182472776629,-122.43914679993395,3,1.0,1.0,t,25,98.0,1.97
44,7327090,350.0,37.77445239690477,-122.4500884857952,4,1.5,2.0,f,5,100.0,0.19
45,330535,189.0,37.768922881983386,-122.44614722135277,6,1.0,3.0,t,108,95.0,1.57
