,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,14020260,85.0,40.69747383386153,-73.94952981843515,3,1.0,1.0,t,7,83.0,0.55
1,10571112,150.0,40.6816467269123,-73.9354159607003,1,1.0,1.0,f,0,,
2,14582793,110.0,40.684801575201774,-73.92672461784761,4,1.0,2.0,f,0,,
3,4481474,135.0,40.68339035950593,-73.9421972770487,3,1.0,1.0,t,4,90.0,0.12
4,8567307,200.0,40.68445606157367,-73.9546780697528,4,2.0,1.0,t,0,,
5,16047581,125.0,40.68774771661185,-73.94144386419609,3,1.0,1.0,f,4,100.0,0.99
6,13168419,150.0,40.6944717772097,-73.945163513173,6,1.0,2.0,t,36,98.0,2.66
7,32965,115.0,40.68281304045724,-73.93524181855119,6,1.0,1.0,t,85,92.0,1.71
8,6964112,120.0,40.684042872108,-73.93512122459397,3,1.0,0.0,t,83,84.0,3.2
9,2960080,130.0,40.68485873445576,-73.94394802750115,2,1.0,1.0,t,19,92.0,0.5
10,18180304,110.0,40.67942930480729,-73.9443541374351,2,1.0,0.0,t,0,,
11,17526131,120.0,40.68750148556497,-73.92541566132326,6,1.0,2.0,t,18,99.0,6.84
12,14378148,165.0,40.691115283955774,-73.93899987935956,8,1.0,3.0,t,25,97.0,2.07
13,1042416,100.0,40.69235186618091,-73.93835533030693,5,1.0,2.0,t,120,89.0,2.27
14,2328123,95.0,40.68349986115879,-73.93811622565994,2,1.0,1.0,t,4,90.0,0.1
15,8761111,80.0,40.680648051720674,-73.93644359298688,2,1.0,0.0,t,81,88.0,3.55
16,6659102,129.0,40.686051733917424,-73.93159394239728,4,1.0,1.0,t,144,98.0,5.43
17,14925244,325.0,40.691440239224335,-73.9379269422748,4,1.0,2.0,t,19,99.0,1.73
18,17994239,176.0,40.692887801418536,-73.9589235326787,2,1.0,1.0,f,10,100.0,2.61
19,17874107,105.0,40.6829755803042,-73.94727809898687,6,1.0,2.0,t,8,93.0,1.75
20,7800835,110.0,40.680796143960414,-73.93092020336674,5,1.0,1.0,t,84,97.0,3.62
21,15122925,105.0,40.6123814260151,-73.99804686403749,4,1.0,2.0,t,18,93.0,2.03
22,10246134,125.0,40.6891036537976,-73.98798377173782,2,1.0,1.0,t,90,90.0,4.75
23,4594620,250.0,40.685977269734465,-73.98004162458264,4,1.0,2.0,t,0,,
24,6955782,136.0,40.68563713652318,-73.98408270020866,4,1.0,2.0,t,38,92.0,1.54
25,6651156,225.0,40.68932486595905,-73.99082050060407,3,1.5,1.0,t,31,99.0,1.16
26,8883032,70.0,40.65873616058953,-73.96107960136152,2,1.0,0.0,t,0,,
27,17600777,160.0,40.660423065516184,-73.96233648588489,6,1.0,2.0,t,10,82.0,1.91
28,19416610,83.0,40.65769019426601,-73.96039238980465,3,1.0,0.0,t,2,100.0,0.8
29,14595984,109.0,40.65956384609015,-73.9595336514117,4,1.0,1.0,t,10,94.0,0.81
30,19871272,99.0,40.810997477609135,-73.91963697091305,4,1.5,1.0,t,4,95.0,3.33
31,18157567,150.0,40.695262529658066,-73.99240382748103,2,1.0,1.0,t,6,100.0,1.33
32,19226317,149.0,40.69015989556768,-73.99310529846741,2,1.0,0.0,t,1,100.0,0.42
33,19766824,130.0,40.692056868272594,-73.99409791523766,3,1.0,1.0,t,0,,
34,7036474,50.0,40.67556474412724,-73.90476276620257,2,1.0,1.0,t,117,81.0,5.14
35,8256749,100.0,40.69380421065266,-73.92561656896149,4,1.0,1.0,t,42,96.0,1.76
36,7086539,110.0,40.68773681866651,-73.91549757680961,8,1.0,3.0,f,64,88.0,2.54
37,9714880,60.0,40.697146594412864,-73.9224265102448,2,1.0,1.0,t,0,,
38,4969540,150.0,40.70415641357793,-73.92022108772241,4,1.0,1.0,t,65,93.0,3.49
39,5125051,99.0,40.698486845492575,-73.93684938416591,2,1.0,1.0,t,75,91.0,2.59
40,16155648,140.0,40.70272385720778,-73.93004969824162,4,1.0,1.0,t,0,,
41,14332782,100.0,40.70115632366903,-73.92733331667247,2,1.0,1.0,t,57,98.0,4.79
42,19851136,200.0,40.692956103985416,-73.92079264593583,6,1.5,2.0,t,3,80.0,2.57
43,20132821,120.0,40.704605364011776,-73.92618794468737,2,1.0,0.0,t,1,100.0,1.0
44,9013133,120.0,40.70590785219056,-73.91984190640801,2,1.0,1.0,f,7,84.0,0.31
45,1130680,100.0,40.68766539969293,-73.91260709054838,3,1.0,1.0,t,203,94.0,3.86
46,19765331,94.0,40.698789263131474,-73.93252332533183,4,1.0,0.0,f,2,100.0,1.2
47,1560615,120.0,40.70215258791809,-73.93578066345546,3,1.0,1.0,t,6,100.0,0.13
48,4783057,100.0,40.695035631864044,-73.9270877057793,6,1.0,1.0,t,64,97.0,2.35
49,4333927,160.0,40.71704755043104,-73.9918739792873,3,1.0,1.0,t,41,94.0,1.22
50,8739326,199.0,40.71568626773004,-73.99173643799482,4,1.0,1.0,t,0,,
51,925730,145.0,40.71889662329903,-73.99653884553452,2,1.0,1.0,t,9,89.0,0.17
52,7674541,179.0,40.71840795394778,-73.99639851513946,4,1.0,2.0,t,42,83.0,3.52
53,11866470,500.0,40.71577280308578,-73.9914433711775,7,3.0,3.0,t,74,98.0,4.67
54,4283264,195.0,40.71726841645054,-73.99366539456048,3,1.0,1.0,t,11,96.0,0.34
55,8387361,80.0,40.718184000936496,-73.99639117350594,2,1.0,1.0,f,20,93.0,0.84
56,12407974,188.0,40.7140353495096,-73.9933959443997,5,1.0,2.0,t,86,91.0,5.23
57,5618280,215.0,40.71692867828372,-73.9914158057612,4,1.0,2.0,t,10,91.0,0.35
58,14120620,499.0,40.716552791613594,-73.99202879787165,8,2.0,3.0,t,43,97.0,3.21
59,13911297,160.0,40.632773781780344,-73.89978297012202,6,1.0,3.0,f,23,99.0,1.75
60,3800547,90.0,40.64287313392386,-73.90227526711922,4,1.0,1.0,t,66,90.0,1.87
61,9611372,125.0,40.68002424318604,-73.9962615365706,2,1.0,1.0,t,5,92.0,0.25
62,17316565,250.0,40.68327608220931,-73.99846011280212,3,2.0,2.0,t,0,,
63,15160693,225.0,40.73775702573662,-73.99324845215307,2,1.0,0.0,t,0,,
64,1566555,95.0,40.74552331931603,-74.00148026383553,2,1.0,1.0,t,2,100.0,0.1
65,8514448,150.0,40.74351428930566,-73.9962413252574,4,1.0,0.0,t,0,,
66,9593075,220.0,40.74541148532935,-74.00415704740371,4,1.0,1.0,t,0,,
67,6737874,140.0,40.74677594963146,-74.00148115099908,2,1.0,0.0,t,5,100.0,0.97
68,12711445,250.0,40.749441222512594,-74.0057828133712,2,1.0,1.0,t,19,100.0,1.23
69,12067652,175.0,40.74506600026138,-73.99451771383471,2,1.0,1.0,t,5,96.0,0.34
70,398850,275.0,40.75058614552087,-73.9962880962043,4,1.5,1.0,t,47,90.0,0.96
71,18891018,174.0,40.75043900998902,-73.99819678378492,4,1.0,0.0,t,6,97.0,2.05
72,275271,120.0,40.73621031226663,-73.99298268322703,3,1.0,1.0,t,116,91.0,1.84
73,65255,239.0,40.74639796099204,-73.99964981501378,2,1.0,1.0,t,19,91.0,0.29
74,247778,199.0,40.75062324373368,-73.99685847406953,2,1.0,,t,10,98.0,0.14
75,43860,250.0,40.74255626883776,-73.99749145382503,2,1.0,0.0,t,67,92.0,0.8
76,5918653,199.0,40.737037338568705,-73.9951954274561,9,1.0,4.0,f,76,88.0,2.64
77,12825700,195.0,40.742669326746736,-73.99915463911191,2,1.0,1.0,t,1,100.0,0.07
78,16018603,175.0,40.74858688002079,-73.9977474703463,2,1.0,1.0,t,4,100.0,0.46
79,1645105,200.0,40.74417630714469,-73.99868471090798,2,1.0,1.0,t,9,93.0,0.25
80,9997449,220.0,40.739268696956046,-73.99833240681194,4,1.0,2.0,t,8,98.0,0.41
81,9401453,180.0,40.74081262477281,-74.00296308525172,3,1.0,1.0,t,1,,0.05
82,14206408,250.0,40.739072067369634,-73.99943316550551,4,1.0,1.0,t,19,92.0,1.45
83,3980487,275.0,40.739228690606396,-73.99826732867731,1,1.0,1.0,t,27,97.0,0.75
84,16436800,250.0,40.74699676074656,-74.00136319317026,2,1.0,1.0,t,0,,
85,505708,160.0,40.75019593632594,-74.00272456733697,4,1.0,2.0,t,13,97.0,0.25
86,8547627,249.0,40.73974025144037,-74.00087935456719,4,1.0,1.0,t,16,95.0,0.69
87,9857658,250.0,40.74387165681855,-74.00134427501261,4,1.0,2.0,t,3,93.0,0.15
88,15156901,199.0,40.741406681344706,-74.00184526756652,3,1.5,2.0,t,1,80.0,0.1
89,14519030,100.0,40.74245940617284,-74.00354572608276,4,1.0,1.0,t,1,100.0,0.08
90,1147814,499.0,40.738009959971315,-73.99384913248635,4,2.0,1.0,t,16,98.0,0.31
91,10090735,150.0,40.74155967722033,-74.00036607736854,2,1.0,0.0,t,55,96.0,2.7
92,7928917,215.0,40.73929540585066,-73.99609182106266,1,1.0,0.0,t,0,,
93,3803622,225.0,40.712265479809425,-74.0048887833858,4,1.0,1.0,f,10,94.0,0.39
94,3434211,80.0,40.7166337610718,-74.00231174760724,3,1.0,0.0,t,4,95.0,0.38
95,13478445,289.0,40.68522515228689,-73.96753000164385,5,1.0,2.0,t,0,,
96,9967218,75.0,40.68714506250456,-73.96432567226474,4,1.0,2.0,t,4,100.0,0.19
97,19274907,150.0,40.68544952898496,-73.96212753276893,2,1.0,1.0,t,1,100.0,1.0
98,13914226,130.0,40.69243952718456,-73.96501017837936,3,1.0,1.0,t,1,100.0,0.08
99,6690696,220.0,40.68623335723649,-73.96754536413397,5,2.0,2.0,t,1,100.0,0.04
100,11411760,114.0,40.68606499175479,-73.96047186298976,4,1.0,2.0,t,6,97.0,0.38
101,6627931,120.0,40.69373939454985,-73.96727354149147,4,1.0,2.0,t,1,100.0,0.11
102,4663122,150.0,40.69289304037662,-73.96701066307519,5,1.0,2.0,t,0,,
103,18450009,113.0,40.691296501455625,-73.96098682122927,4,1.0,2.0,t,1,60.0,0.31
104,890855,100.0,40.682523799447274,-73.9666414560387,2,1.0,1.0,t,9,93.0,0.16
105,18987899,200.0,40.681816513103314,-73.96738765708845,4,2.0,1.0,t,5,96.0,2.31
106,7036079,285.0,40.68836256275939,-73.99762731932037,4,2.0,2.0,t,4,100.0,0.16
107,3271052,145.0,40.68785106353569,-73.99181168790128,2,1.0,1.0,t,13,100.0,0.35
108,14439289,100.0,40.66460234107455,-73.94071205601288,2,1.0,0.0,t,21,87.0,1.75
109,13007839,100.0,40.66788696167775,-73.94350919081694,1,1.0,1.0,t,0,,
110,15071519,105.0,40.670458446916726,-73.94156247076587,2,1.5,2.0,t,4,100.0,0.35
111,17976539,300.0,40.67070908524472,-73.94293521391786,9,1.5,3.0,f,22,82.0,4.65
112,17573036,50.0,40.674830551965606,-73.91463761768348,2,1.0,1.0,f,3,87.0,0.53
113,4391869,150.0,40.676828980226134,-73.95620405096228,4,1.0,2.0,t,62,91.0,1.91
114,1583111,279.0,40.68033528100503,-73.96150471031554,3,1.0,2.0,t,8,98.0,0.33
115,5019183,125.0,40.674767829532186,-73.94960534662317,2,1.0,1.0,t,0,,
116,4841636,200.0,40.67497934332676,-73.95777088703397,4,1.5,4.0,t,2,100.0,0.06
117,16416588,72.0,40.67060140909032,-73.96025603608672,3,1.0,1.0,t,0,,
118,690603,155.0,40.67721876101928,-73.95005117488184,5,1.0,2.0,t,18,91.0,1.18
119,570750,175.0,40.67391420766365,-73.9403942644555,6,1.0,2.0,f,169,94.0,2.7
120,9991391,150.0,40.67125502318179,-73.94435954317231,8,1.0,3.0,t,0,,
121,3953942,100.0,40.67042160033783,-73.95607855298765,4,1.0,1.0,t,53,91.0,1.47
122,15940597,112.0,40.67256830383418,-73.96074981246221,4,1.0,1.0,t,4,95.0,0.43
123,19744093,125.0,40.676371637391476,-73.95755007776262,4,1.0,1.0,f,1,100.0,0.6
124,18042238,80.0,40.67544292876872,-73.95654957285487,2,1.0,1.0,t,1,100.0,0.23
125,9653005,130.0,40.67629103739861,-73.96208069583706,4,1.5,2.0,t,0,,
126,18195445,200.0,40.677804164508636,-73.96320545830956,4,1.5,1.0,t,0,,
127,2081408,105.0,40.66646267058199,-73.93604662688625,3,1.0,1.0,t,1,80.0,0.03
128,14809727,75.0,40.679027848711634,-73.8855907039295,2,1.0,1.0,t,15,81.0,1.26
129,1212045,165.0,40.698766840769906,-73.98961375387236,4,1.0,1.0,t,116,92.0,2.28
130,765569,195.0,40.69593989895058,-73.9837459290082,4,1.0,2.0,t,57,97.0,0.98
131,16396370,68.0,40.76167877843545,-73.86129848141212,4,1.5,2.0,f,1,100.0,0.12
132,3544899,85.0,40.6612348483379,-73.93428033386036,2,0.0,0.0,f,31,90.0,0.82
133,11798453,105.0,40.63785704225865,-73.94432617676289,4,1.0,2.0,t,51,93.0,2.89
134,15888228,100.0,40.63395107453388,-73.94714719361446,3,1.0,1.0,t,3,80.0,0.32
135,2619319,100.0,40.794283439949105,-73.93272282477878,2,1.0,1.0,t,27,88.0,0.66
136,16677866,105.0,40.79746642534779,-73.93559474882832,4,1.0,0.0,t,28,91.0,3.89
137,9619848,199.0,40.79685887062504,-73.94589917037734,3,1.0,1.0,f,1,100.0,0.05
138,4023565,350.0,40.78767434922131,-73.94813074286297,2,1.0,1.0,t,6,100.0,0.17
139,13297765,180.0,40.79538395687753,-73.94716420905809,4,1.0,2.0,t,16,92.0,1.16
140,3946177,264.0,40.794796128587826,-73.93456646669763,8,1.0,2.0,t,26,89.0,0.72
141,4817208,90.0,40.79449989111633,-73.94297732796325,2,1.0,0.0,t,2,90.0,0.08
142,16518377,200.0,40.72350210017272,-73.97962989064081,2,1.0,1.0,t,0,,
143,5207973,230.0,40.72949869708898,-73.98623218448874,4,1.0,2.0,t,1,,0.03
144,15989587,280.0,40.723653189510436,-73.97896316253598,6,2.0,3.0,f,1,100.0,0.12
145,19132312,150.0,40.72582308546442,-73.98859891507016,3,1.0,1.0,t,1,80.0,1.0
146,8517234,249.0,40.72223765821738,-73.98405877822863,2,1.0,0.0,f,31,87.0,1.31
147,13117361,127.0,40.72982653853692,-73.9887738407258,3,1.0,1.0,t,9,91.0,0.71
148,5084887,100.0,40.72949628188599,-73.98398257365626,2,1.0,1.0,t,1,100.0,0.03
149,12522024,149.0,40.72626220488333,-73.98940412325668,2,1.0,0.0,t,3,87.0,0.18
150,1217875,315.0,40.73291521248815,-73.98830782585436,3,1.0,1.0,t,6,96.0,0.13
151,19435755,180.0,40.730032940685504,-73.98363769250541,2,1.0,1.0,f,0,,
152,19179576,200.0,40.725411482085455,-73.98724699179604,2,1.0,1.0,t,2,90.0,0.75
153,16560262,205.0,40.730760471111005,-73.98246951292474,5,1.0,2.0,t,37,89.0,4.55
154,9495424,199.0,40.72852789788485,-73.9878360646114,2,1.0,1.0,f,2,,0.15
155,4645969,120.0,40.72268384922477,-73.98194437883666,2,1.0,0.0,t,54,88.0,1.6
156,814616,199.0,40.72699199500705,-73.97894350942718,5,1.0,1.0,t,15,95.0,0.39
157,840391,130.0,40.7224455409745,-73.98412984457768,2,1.0,1.0,t,6,97.0,0.13
158,11465084,210.0,40.72697044628586,-73.98071927014372,2,1.0,1.0,f,6,97.0,0.34
159,187671,170.0,40.730657521586224,-73.98148797613031,4,1.0,1.0,t,5,98.0,0.07
160,56467,130.0,40.727519567926564,-73.98431537252793,3,1.0,1.0,t,101,96.0,1.3
161,10826224,170.0,40.72982086720923,-73.98025569694953,4,1.0,1.0,t,32,92.0,1.8
162,17641625,127.0,40.725881705996784,-73.98598413381427,1,1.0,0.0,t,2,100.0,0.71
163,8347980,150.0,40.7259492092621,-73.98218322474906,2,1.0,0.0,t,6,100.0,0.52
164,19749448,175.0,40.72735856766375,-73.97840320190349,4,1.0,1.0,f,0,,
165,3758669,160.0,40.721998254293425,-73.98302086942672,2,1.0,1.0,t,9,88.0,0.34
166,10056170,129.0,40.730089897360564,-73.9884146663596,3,1.0,1.0,t,31,95.0,1.53
167,8863296,300.0,40.72417044043713,-73.9839073223487,2,1.0,1.0,t,1,100.0,0.05
168,11775127,100.0,40.72547182019892,-73.98716952107957,3,1.0,1.0,t,3,,0.17
169,4564840,175.0,40.7231232445441,-73.98254511177174,2,1.0,1.0,t,60,90.0,2.11
170,9685158,390.0,40.72912463464596,-73.97854316965629,5,1.0,2.0,t,0,,
171,17945772,170.0,40.72443497971803,-73.98315495320492,3,1.0,1.0,t,1,100.0,0.24
172,1963542,190.0,40.7298100598546,-73.98009906776916,4,1.0,2.0,t,26,92.0,0.88
173,1830154,415.0,40.72963411720556,-73.98146885646698,4,2.0,2.0,t,0,,
174,19529637,145.0,40.72722695700737,-73.98466320234606,2,1.0,1.0,t,2,90.0,1.18
175,7858023,400.0,40.72316273199705,-73.97706115650251,4,1.0,1.0,t,9,100.0,0.65
176,4588689,205.0,40.725558584880055,-73.9850351260213,2,1.0,1.0,t,0,,
177,14807078,199.0,40.732007291855176,-73.98638755757939,3,1.0,1.0,t,6,93.0,0.5
178,14461185,249.0,40.707118048388686,-74.00196363744931,6,1.0,2.0,t,37,91.0,3.16
179,8304576,140.0,40.706975395409216,-74.01383387335311,1,1.0,0.0,t,0,,
180,4501609,400.0,40.7106148340459,-74.00998127760221,4,2.0,2.0,t,1,100.0,0.04
181,8609750,250.0,40.70675672715217,-74.0078911260665,3,1.0,0.0,t,6,100.0,0.26
