,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,16691183,250.0,37.78488461143356,-122.4884464985623,5,1.0,2.0,f,2,100.0,2.0
1,7856443,195.0,37.78256379868904,-122.49280049737669,6,2.5,3.0,t,20,98.0,2.27
2,5548977,195.0,37.782303882963674,-122.49401297871773,6,1.0,0.0,t,120,97.0,5.26
3,4688930,300.0,37.78202803620397,-122.49620945743938,3,1.0,1.0,t,2,100.0,0.1
4,12089415,325.0,37.774746380030706,-122.44103289083648,2,1.0,1.0,t,13,97.0,1.4
5,15534623,350.0,37.77288931100284,-122.44550331682643,2,1.0,1.0,t,2,100.0,1.87
6,9218585,300.0,37.77564252563764,-122.43978478098869,2,1.0,0.0,t,33,95.0,2.26
7,930955,500.0,37.76135014571806,-122.4466825160793,7,2.0,3.0,t,94,92.0,1.96
8,16416050,400.0,37.77554801328818,-122.44154905602413,10,2.0,2.0,t,0,,
9,1259611,190.0,37.77078865155744,-122.44028449987988,2,1.0,1.0,t,89,98.0,2.12
10,10755749,295.0,37.77545012381917,-122.448107335051,3,1.0,1.0,f,1,100.0,0.17
11,9633626,350.0,37.775516616233844,-122.43862145460336,6,1.0,3.0,t,0,,
12,13799488,204.0,37.771416724687455,-122.4378488293025,2,1.0,1.0,t,13,95.0,2.04
13,149996,173.0,37.770515362418344,-122.44547639439257,4,1.0,1.0,t,92,90.0,1.42
14,5942800,300.0,37.76632850364282,-122.45115679885141,4,2.0,2.0,t,0,,
15,8781629,150.0,37.768824078956925,-122.44522733363884,2,1.0,0.0,f,14,100.0,0.92
16,6414298,90.0,37.7666805197743,-122.4523427859814,2,1.0,1.0,t,2,40.0,0.11
17,130565,350.0,37.76451879536564,-122.44841125427769,5,,2.0,t,6,100.0,0.09
18,13942216,275.0,37.763025582385524,-122.4450545856648,5,1.5,2.0,t,2,100.0,0.91
19,1144148,135.0,37.7727103640099,-122.44685980916212,2,1.0,1.0,t,22,95.0,0.52
