,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,782938,79.0,52.49355901022628,13.353583992567303,2,1.0,1.0,t,3,93.0,0.09
1,9169927,77.0,52.49454794153774,13.350524026516563,4,1.0,0.0,t,14,95.0,0.9
2,6942459,40.0,52.496359593901005,13.358018178290026,2,1.0,1.0,t,0,,
3,16721234,50.0,52.49867030545787,13.3563285722931,2,1.0,1.0,t,4,93.0,2.18
4,17489710,40.0,52.496630060116395,13.363227173689687,2,1.0,1.0,t,2,100.0,1.54
5,8837895,50.0,52.48983201610315,13.349824556583581,4,1.0,2.0,f,1,100.0,0.06
6,1497716,97.0,52.4932131919203,13.352900372032034,3,1.0,1.0,t,2,100.0,0.05
7,186851,31.0,52.492831856836474,13.348729563560164,4,1.0,1.0,t,48,92.0,0.81
8,5430339,39.0,52.4884052688457,13.370647149679947,2,1.0,1.0,t,15,93.0,0.67
9,3134876,89.0,52.49230984243369,13.356758449181767,4,1.0,,t,10,98.0,0.3
10,12047754,100.0,52.49362966571539,13.356133224378338,3,1.0,1.0,t,7,97.0,0.73
11,6282613,55.0,52.4975592073052,13.361377074636135,4,1.0,1.0,t,142,95.0,6.09
12,14667993,49.0,52.49548022907508,13.349796165497828,4,1.0,2.0,t,3,93.0,0.42
13,250007,69.0,52.494874698950795,13.35171087023955,4,1.0,1.0,t,52,92.0,0.91
14,1103820,99.0,52.49068204906844,13.34848710833717,4,1.0,2.0,t,0,,
15,16699505,37.0,52.49039671922238,13.355705572919154,2,1.0,1.0,t,3,100.0,2.65
16,4771927,50.0,52.494672408726686,13.36226783340298,4,1.0,2.0,t,8,80.0,0.29
17,14010515,85.0,52.50086973874515,13.350145808561521,2,1.0,1.0,t,0,,
18,1099815,109.0,52.5003768092205,13.338789563108234,4,2.0,2.0,t,89,98.0,1.99
19,9291466,102.0,52.490614909826924,13.363637879775885,5,1.0,2.0,f,50,98.0,3.21
20,6015920,75.0,52.4998913922484,13.357061381766918,2,1.0,1.0,t,2,90.0,0.29
21,310878,75.0,52.50025108850892,13.357932861576185,2,1.0,2.0,t,94,89.0,1.54
22,14663108,74.0,52.50031047973603,13.341803573300666,4,1.0,2.0,f,9,98.0,1.25
23,17810760,65.0,52.5026303430486,13.347257495278413,3,1.0,2.0,t,0,,
24,14073167,50.0,52.490816487035225,13.361618472986658,4,1.0,2.0,t,1,100.0,0.13
25,244425,55.0,52.50040186218021,13.345326956497404,2,1.0,1.0,t,129,95.0,1.97
26,14400776,70.0,52.49629149127633,13.346202923941796,2,1.0,1.0,f,8,73.0,1.04
27,10111077,80.0,52.49807555740539,13.340154823356734,4,1.0,1.0,t,0,,
28,8827446,50.0,52.490170544899854,13.361611376187945,3,1.0,1.0,t,9,93.0,0.8
29,6009362,60.0,52.498758258155576,13.34724213384859,5,1.0,2.0,t,5,96.0,0.22
30,17936179,75.0,52.493365511198604,13.360149139329069,2,1.0,1.0,f,0,,
31,8024640,62.0,52.49298974625289,13.349552076609644,2,1.0,1.0,t,5,92.0,0.42
32,10793411,60.0,52.49335099317006,13.353166271349806,4,1.0,2.0,t,0,,
33,9089057,130.0,52.490156152447106,13.363260355514633,5,1.0,2.0,t,7,100.0,0.45
