,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,958,170.0,37.76931,-122.43386000000001,3,1.0,1.0,t,199,97.0,1.63
1,5858,235.0,37.74511,-122.42102,5,1.0,2.0,t,111,98.0,0.89
2,8567,255.0,37.78471,-122.44555,6,1.0,2.0,t,36,91.0,0.3
3,10578,120.0,37.79143,-122.41543999999999,2,1.0,0.0,t,18,99.0,0.19
4,10820,177.0,37.77187,-122.43858999999999,3,1.0,3.0,t,37,89.0,0.31
5,10824,194.0,37.77355,-122.42436000000001,5,2.0,3.0,t,14,91.0,0.15
6,10832,139.0,37.785740000000004,-122.40798000000001,2,1.5,1.0,t,19,92.0,0.24
7,14125,215.0,37.754909999999995,-122.42246000000002,3,1.0,1.0,t,110,98.0,0.95
8,18231,107.0,37.74888,-122.42981999999999,3,1.0,0.0,t,62,96.0,0.56
9,24450,180.0,37.74885,-122.43673000000001,3,2.0,1.0,t,234,92.0,2.07
10,26408,450.0,37.77478,-122.4315,10,2.0,4.0,t,33,91.0,0.34
11,27025,125.0,37.76298,-122.43136000000001,2,1.0,1.0,t,130,100.0,1.16
12,29557,155.0,37.779309999999995,-122.50518000000001,4,1.0,1.0,t,49,99.0,0.45
13,32414,150.0,37.74025,-122.41259,2,1.0,1.0,t,93,96.0,0.84
14,39418,94.0,37.74093,-122.42055,2,1.0,0.0,t,21,98.0,0.22
15,40092,108.0,37.76016,-122.41968999999999,2,1.0,1.0,t,97,92.0,0.9
16,41399,290.0,37.75611,-122.41866,4,1.0,2.0,t,79,96.0,0.96
17,42403,85.0,37.73356,-122.41851000000001,2,1.0,0.0,t,6,93.0,0.06
18,44032,95.0,37.75145,-122.41207,2,1.0,1.0,t,282,97.0,2.58
19,44680,175.0,37.75121,-122.42165,4,1.0,1.0,t,3,100.0,0.03
20,47682,120.0,37.7925,-122.42431,2,1.0,1.0,t,26,96.0,0.24
21,51374,9999.0,37.765190000000004,-122.45613,4,1.0,2.0,t,8,100.0,0.07
22,51557,119.0,37.771209999999996,-122.42833999999999,2,1.0,1.0,t,106,98.0,0.98
23,53934,163.0,37.78775,-122.41633999999999,4,1.0,2.0,t,232,95.0,2.16
24,54634,115.0,37.79166,-122.4265,2,1.0,1.0,t,40,94.0,0.37
25,55632,112.0,37.77959,-122.48619,4,1.0,1.0,t,10,94.0,0.1
26,55636,116.0,37.74889,-122.44479,4,1.0,1.0,t,27,95.0,0.25
27,57561,175.0,37.7472,-122.41443000000001,2,1.0,1.0,t,214,92.0,2.01
28,66119,95.0,37.77798,-122.47811999999999,2,1.0,0.0,t,97,83.0,0.99
29,66188,216.0,37.777190000000004,-122.50906,6,2.0,3.0,t,12,96.0,0.12
30,68239,326.0,37.754259999999995,-122.42387,2,1.0,1.0,t,35,99.0,0.35
31,69681,185.0,37.77707,-122.50923,4,2.0,3.0,t,7,93.0,0.07
32,70139,108.0,37.74527,-122.42424,3,1.0,1.0,t,10,98.0,0.11
33,71779,80.0,37.77625,-122.46466000000001,2,1.0,1.0,t,2,60.0,0.02
34,72365,100.0,37.77518,-122.43333999999999,8,1.0,1.0,t,96,92.0,0.94
35,72921,95.0,37.77588,-122.43143,6,1.0,1.0,t,52,89.0,0.5
36,73011,270.0,37.77026,-122.41855,2,1.0,1.0,t,30,99.0,0.35
37,74451,120.0,37.77388,-122.43298,4,1.0,0.0,t,19,96.0,0.21
38,80394,140.0,37.77065,-122.44252,2,1.0,1.0,t,20,98.0,0.3
39,83553,85.0,37.77483,-122.50952,2,1.0,0.0,t,8,97.0,0.08
40,91957,201.0,37.76194,-122.44928999999999,6,1.5,2.0,t,95,95.0,0.99
41,99094,185.0,37.76809,-122.42438999999999,4,1.0,2.0,t,20,98.0,15.79
42,100710,450.0,37.75629,-122.42518000000001,5,2.0,3.0,t,11,100.0,0.11
43,106025,145.0,37.78535,-122.41515,2,2.0,2.0,t,60,99.0,0.6
44,121065,200.0,37.77083,-122.43109,2,1.0,1.0,t,36,99.0,0.41
45,126046,150.0,37.76813,-122.44493999999999,5,1.0,3.0,t,81,97.0,0.84
46,128230,328.0,37.75887,-122.43565,3,1.0,1.0,t,146,99.0,1.47
47,130805,97.0,37.75586,-122.42092,2,1.0,1.0,t,85,98.0,0.86
48,138619,150.0,37.79835,-122.4042,3,1.0,1.0,t,67,93.0,0.68
49,147443,230.0,37.74599,-122.44532,4,1.5,2.0,t,108,92.0,1.1
50,148559,275.0,37.76787,-122.43172,6,1.0,2.0,t,19,99.0,0.19
51,148627,165.0,37.800940000000004,-122.4275,2,1.0,1.0,t,109,85.0,1.16
52,148769,115.0,37.75195,-122.44928,2,1.0,1.0,t,90,82.0,1.86
53,150053,600.0,37.7876,-122.39222,6,2.5,3.0,t,13,100.0,0.14
54,150347,179.0,37.76202,-122.41876,4,1.0,2.0,t,118,94.0,1.2
55,162934,149.0,37.777609999999996,-122.50378,2,1.0,1.0,t,227,95.0,2.31
56,166771,185.0,37.76827,-122.44678,4,1.0,1.0,t,153,97.0,1.58
57,175090,110.0,37.79018,-122.40475,2,1.0,0.0,t,24,87.0,0.25
58,175102,135.0,37.79076,-122.40403,2,1.0,0.0,t,49,94.0,0.51
59,177137,135.0,37.79675,-122.40781000000001,4,1.0,2.0,t,62,97.0,0.64
60,183859,220.0,37.736259999999994,-122.43677,4,1.0,2.0,t,225,97.0,2.57
61,189894,150.0,37.80318,-122.42976999999999,2,1.0,1.0,t,36,97.0,0.43
62,201579,136.0,37.77756,-122.43326,4,1.5,1.0,t,213,97.0,2.21
63,213854,325.0,37.76146,-122.43817,6,2.0,3.0,t,38,96.0,0.4
64,217106,110.0,37.76468,-122.44523000000001,4,1.0,0.0,t,43,94.0,0.45
65,229319,135.0,37.73819,-122.41566,4,1.0,1.0,t,18,97.0,0.2
66,231752,250.0,37.75565,-122.44022,4,1.0,1.0,t,76,99.0,0.81
67,242008,160.0,37.77499,-122.40635,2,1.0,1.0,t,59,97.0,0.77
68,244361,135.0,37.795320000000004,-122.40863,4,1.0,2.0,t,71,97.0,0.75
69,259919,114.0,37.7647,-122.45368,2,1.0,1.0,t,13,90.0,0.14
70,269463,250.0,37.767109999999995,-122.45151000000001,2,1.0,1.0,t,120,95.0,1.28
71,279184,575.0,37.7529,-122.41553,7,2.0,3.0,t,13,97.0,0.14
72,288213,190.0,37.75971,-122.38833000000001,2,1.0,1.0,f,178,98.0,1.95
73,295240,299.0,37.76267,-122.43919,4,1.0,1.0,t,148,98.0,1.62
74,298368,160.0,37.76259,-122.41748,2,1.0,1.0,t,57,98.0,0.63
75,308885,135.0,37.79954,-122.40678999999999,4,1.0,1.0,t,109,89.0,1.29
76,317078,100.0,37.77612,-122.43292,4,1.0,1.0,t,14,89.0,0.16
77,317121,90.0,37.76641,-122.44667,2,1.0,0.0,t,27,94.0,0.3
78,325478,365.0,37.76065,-122.42414,4,1.0,2.0,t,114,97.0,1.26
79,326650,139.0,37.78633,-122.43217,2,1.0,1.0,t,34,94.0,0.39
80,330535,189.0,37.76892,-122.44615,6,1.0,3.0,t,111,94.0,1.23
81,352165,115.0,37.75813,-122.4355,3,1.0,1.0,t,199,90.0,3.05
