,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,15664146,295.0,37.78436456347278,-122.48951467158257,7,2.0,3.0,t,2,100.0,1.62
1,14252951,175.0,37.783442157250974,-122.49254959712944,2,1.0,1.0,t,4,100.0,0.82
2,7856443,195.0,37.78227777410354,-122.49278426951248,6,2.5,3.0,t,19,98.0,2.46
3,3168359,192.0,37.77931903796439,-122.50963522313913,4,1.0,1.0,t,90,96.0,3.14
4,69681,170.0,37.77706906926253,-122.50923187258286,4,2.0,3.0,t,5,90.0,0.08
5,2061039,290.0,37.77501095854175,-122.44452732711208,4,1.0,2.0,t,0,,
6,6467452,155.0,37.775245386680346,-122.44805106289387,4,1.0,2.0,t,0,,
7,1919372,175.0,37.77570008739193,-122.43847173013019,2,1.0,0.0,t,179,98.0,4.81
8,671230,250.0,37.768810287836814,-122.44045884348853,2,1.0,1.0,t,9,98.0,0.17
9,5286047,240.0,37.776120451607355,-122.44048032026959,2,1.0,1.0,t,22,98.0,0.99
10,15767992,270.0,37.768741414490144,-122.43981950245168,4,2.0,2.0,f,2,90.0,1.15
11,16018318,100.0,37.76579261337295,-122.44343233149013,2,1.0,1.0,f,2,90.0,1.62
12,348714,190.0,37.773065331275674,-122.4429333266213,4,1.0,1.0,t,229,95.0,3.98
13,7811596,169.0,37.774651333333075,-122.44986101464909,4,1.0,1.0,f,7,83.0,0.57
14,4729656,150.0,37.7743342037183,-122.44164587359622,4,1.0,1.0,t,0,,
15,1309496,260.0,37.77600612631064,-122.44116300471592,4,2.0,3.0,t,15,100.0,0.41
16,7327090,350.0,37.77445239690477,-122.4500884857952,4,1.5,2.0,f,4,100.0,0.24
17,15413120,195.0,37.772480439953625,-122.4393548591303,4,1.0,1.0,t,9,100.0,3.75
18,1053945,150.0,37.77060059098785,-122.45074461584915,2,1.0,1.0,t,120,92.0,2.71
19,16039976,139.0,37.7718311609159,-122.43982563530191,4,1.0,1.0,t,1,100.0,0.83
20,149108,300.0,37.76100953756335,-122.45068669162194,2,1.0,2.0,t,2,100.0,0.07
21,10700645,380.0,37.769482042445155,-122.44650960034555,6,2.0,3.0,t,32,97.0,3.36
22,8275971,400.0,37.77588359628992,-122.43838438758793,1,1.0,1.0,t,0,,
23,5685743,465.0,37.76596459559671,-122.44831028776429,6,3.0,3.0,t,3,93.0,0.18
24,5849626,150.0,37.7745175838356,-122.44490079119156,2,1.0,0.0,t,74,99.0,3.87
25,1864121,320.0,37.769787202448576,-122.43878948909192,6,1.0,1.0,t,83,95.0,2.16
26,1280637,350.0,37.765176681656925,-122.44937230523952,4,1.0,2.0,t,5,88.0,0.12
27,592799,115.0,37.77012730161128,-122.45007881404536,4,1.0,2.0,t,4,100.0,0.08
28,7180644,169.0,37.76100331584191,-122.44756124161353,2,1.0,0.0,t,2,100.0,0.15
29,1936618,399.0,37.77545529343713,-122.43945605315338,6,1.5,2.0,t,4,87.0,0.13
30,2559297,235.0,37.77506721737034,-122.44093915081335,4,1.0,2.0,t,22,87.0,0.66
31,14929427,250.0,37.77408362623272,-122.44226034752892,2,1.0,1.0,t,0,,
32,2166428,198.0,37.76687570466795,-122.44645714286308,4,1.0,1.0,t,112,95.0,3.13
33,5033949,223.0,37.7712485165631,-122.44469578539724,7,2.0,3.0,t,99,88.0,4.47
34,8192881,150.0,37.76922397372911,-122.44698208257,2,1.0,1.0,t,77,96.0,4.93
35,15028308,450.0,37.77398548392304,-122.45330305559892,6,3.0,3.0,t,14,97.0,4.16
36,459806,190.0,37.76457287777136,-122.4505394535417,4,1.0,1.0,t,33,91.0,0.6
37,1967211,130.0,37.76936394658163,-122.45156572643116,2,1.0,1.0,t,19,96.0,1.53
38,15844494,108.0,37.76578161976253,-122.450621602995,4,1.0,1.0,t,4,100.0,2.67
39,4258894,145.0,37.769678080926994,-122.44824926099922,2,1.0,0.0,t,0,,
40,3138935,250.0,37.774243791633886,-122.45159028120092,5,1.0,2.0,t,103,83.0,3.27
41,1768239,160.0,37.763572241533815,-122.44581171218334,2,1.0,1.0,t,34,99.0,0.87
42,1259611,190.0,37.770764771065934,-122.43935009901605,2,1.0,1.0,t,89,98.0,2.18
43,13942216,275.0,37.76418411767554,-122.44543731082369,5,1.5,2.0,t,1,100.0,0.88
44,149996,173.0,37.769026754090035,-122.44611488634752,4,1.0,1.0,t,91,91.0,1.43
45,3701662,349.0,37.77386691710048,-122.44688952561016,4,2.0,2.0,t,23,84.0,0.82
46,11927222,125.0,37.77436246196308,-122.44827370760387,2,1.0,1.0,t,0,,
47,4846398,350.0,37.77483661001503,-122.44751239337772,4,1.0,2.0,t,0,,
48,8761630,150.0,37.7699439463984,-122.44777597267701,4,1.0,2.0,t,1,80.0,0.07
