,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,958,170.0,37.76931,-122.43386000000001,3,1.0,1.0,t,180,97.0,1.54
1,5858,235.0,37.74511,-122.42102,5,1.0,2.0,t,111,98.0,0.93
2,8567,255.0,37.78471,-122.44555,6,1.0,2.0,t,31,90.0,0.27
3,10251,265.0,37.75874,-122.41327,6,1.0,2.0,t,320,96.0,2.77
4,10820,177.0,37.77187,-122.43858999999999,3,1.0,3.0,t,37,89.0,0.32
5,10824,194.0,37.77355,-122.42436000000001,5,2.0,3.0,t,14,91.0,0.16
6,10832,139.0,37.785740000000004,-122.40798000000001,2,1.5,1.0,t,19,92.0,0.26
7,14125,215.0,37.754909999999995,-122.42246000000002,3,1.0,1.0,t,103,97.0,0.93
8,18231,107.0,37.74888,-122.42981999999999,3,1.0,0.0,t,61,96.0,0.57
9,24390,95.0,37.751459999999994,-122.41248,2,1.0,1.0,t,67,96.0,0.67
10,24450,180.0,37.74885,-122.43673000000001,3,1.0,1.0,t,218,92.0,2.02
11,26408,450.0,37.77478,-122.4315,10,2.0,4.0,t,31,90.0,0.33
12,27025,165.0,37.76298,-122.43136000000001,2,1.0,1.0,t,129,100.0,1.2
13,29557,155.0,37.779309999999995,-122.50518000000001,4,1.0,1.0,t,37,99.0,0.36
14,39418,100.0,37.74093,-122.42055,2,1.0,0.0,t,21,98.0,0.23
15,40092,108.0,37.76016,-122.41968999999999,2,1.0,1.0,t,96,92.0,0.93
16,41399,290.0,37.75611,-122.41866,4,1.0,2.0,t,76,96.0,0.99
17,42403,85.0,37.73356,-122.41851000000001,2,1.0,0.0,t,6,93.0,0.07
18,44032,95.0,37.75145,-122.41207,2,1.0,1.0,t,280,97.0,2.69
19,44680,175.0,37.75121,-122.42165,4,1.0,1.0,t,3,100.0,0.03
20,45299,116.0,37.76068,-122.43331,2,1.0,0.0,t,121,94.0,1.16
21,47682,120.0,37.7925,-122.42431,2,1.0,1.0,t,25,96.0,0.24
22,51557,119.0,37.771209999999996,-122.42833999999999,2,1.0,1.0,t,105,98.0,1.02
23,54634,115.0,37.79166,-122.4265,2,1.0,1.0,t,38,93.0,0.37
24,55632,116.0,37.77959,-122.48619,4,1.0,1.0,t,10,94.0,0.1
25,55636,116.0,37.74889,-122.44479,4,1.0,1.0,t,26,95.0,0.26
26,56715,187.0,37.78816,-122.41722,4,1.0,2.0,t,82,96.0,0.81
27,57479,200.0,37.77459,-122.43923000000001,5,2.0,2.0,t,152,99.0,1.5
28,57561,175.0,37.7472,-122.41443000000001,2,1.0,1.0,t,213,92.0,2.1
29,66119,95.0,37.77798,-122.47811999999999,2,1.0,0.0,t,96,83.0,1.04
30,66188,216.0,37.777190000000004,-122.50906,6,2.0,3.0,t,12,96.0,0.13
31,68239,326.0,37.754259999999995,-122.42387,2,1.0,1.0,t,35,99.0,0.37
32,69681,185.0,37.77707,-122.50923,4,2.0,3.0,t,7,93.0,0.08
33,70139,108.0,37.74527,-122.42424,3,1.0,1.0,t,10,98.0,0.12
34,71779,80.0,37.77625,-122.46466000000001,2,1.0,1.0,t,2,60.0,0.02
35,72365,100.0,37.77518,-122.43333999999999,8,1.0,1.0,t,65,89.0,0.67
36,72921,95.0,37.77588,-122.43143,6,1.0,1.0,t,50,89.0,0.51
37,73011,270.0,37.77026,-122.41855,2,1.0,1.0,t,30,99.0,0.37
38,74451,120.0,37.77388,-122.43298,4,1.0,0.0,t,17,96.0,0.2
39,83553,85.0,37.77483,-122.50952,2,1.0,0.0,t,6,100.0,0.07
40,91957,201.0,37.76194,-122.44928999999999,6,1.5,2.0,t,95,95.0,1.05
41,99094,185.0,37.76809,-122.42438999999999,4,1.0,2.0,t,12,98.0,0.13
42,100710,450.0,37.75629,-122.42518000000001,5,2.0,3.0,t,10,100.0,0.11
43,106025,130.0,37.78535,-122.41515,2,2.0,2.0,t,59,98.0,0.62
44,121065,200.0,37.77083,-122.43109,2,1.0,1.0,t,36,99.0,0.43
45,122829,75.0,37.77381,-122.42148,2,1.0,1.0,t,70,94.0,0.74
46,126046,150.0,37.76813,-122.44493999999999,5,1.0,3.0,t,80,97.0,0.88
47,128230,328.0,37.75887,-122.43565,3,1.0,1.0,t,137,99.0,1.45
48,130805,97.0,37.75586,-122.42092,2,1.0,1.0,t,65,99.0,0.69
49,138619,150.0,37.79835,-122.4042,3,1.0,1.0,t,60,92.0,0.64
50,138681,500.0,37.77284,-122.39686999999999,6,2.0,3.0,t,2,100.0,0.02
51,147443,230.0,37.74599,-122.44532,4,1.5,2.0,t,107,92.0,1.14
