,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,3109,69.0,48.83349368980914,2.318517923068036,2,1.0,1.0,f,4,100.0,0.29
1,4886,89.0,48.86528264246878,2.371150483294718,2,1.0,0.0,t,24,90.0,0.23
2,4890,189.0,48.864089594924316,2.356514801614527,4,1.0,1.0,t,22,96.0,0.29
3,7397,110.0,48.85757577451422,2.35275131121596,4,1.0,2.0,t,201,93.0,2.41
4,7964,110.0,48.874641909384536,2.3434111119643326,2,1.0,2.0,t,6,96.0,0.06
5,8522,90.0,48.86527873307071,2.3932634942394406,3,1.0,1.0,t,1,100.0,0.01
6,9342,371.0,48.853002913053714,2.2860143911181985,12,2.0,4.0,f,115,95.0,1.8
7,9952,70.0,48.862265820754594,2.3713409628320656,2,1.0,1.0,t,7,97.0,0.12
8,10010,135.0,48.86277521478054,2.374679593390993,5,1.0,2.0,t,104,99.0,1.06
9,10270,105.0,48.8674302416906,2.3752395346401864,4,1.0,1.0,t,104,96.0,1.15
10,10588,75.0,48.8891813031097,2.344900904603044,3,1.0,,t,16,99.0,0.19
11,10710,90.0,48.87900068351736,2.316083428819189,4,1.0,1.0,t,37,88.0,0.39
12,11265,100.0,48.884341726070616,2.3400461378662127,2,1.0,1.0,t,8,93.0,0.4
13,11848,79.0,48.86577513817888,2.377046074460127,3,1.0,0.0,t,248,89.0,2.82
14,12970,50.0,48.8636920610343,2.358540773553439,1,1.0,0.0,t,131,93.0,1.31
15,14011,89.0,48.881341629654685,2.338212417656466,2,1.0,1.0,t,12,96.0,0.12
16,14264,110.0,48.88315136494954,2.341576219618053,3,1.0,1.0,t,5,92.0,0.08
17,14845,125.0,48.852495713655394,2.3554076312072287,4,1.0,,f,248,94.0,2.56
18,15383,149.0,48.88607463310393,2.3450439055859733,3,1.0,1.0,t,69,97.0,0.7
19,16469,59.0,48.87233374148017,2.3676902201099703,2,,,t,117,90.0,1.2
20,17283,110.0,48.87033104509467,2.371522490633605,4,1.0,2.0,t,40,85.0,0.61
21,17303,70.0,48.86837829364115,2.3557026485421386,5,1.0,0.0,f,328,91.0,3.37
22,17316,80.0,48.87216995462711,2.362062914652047,2,1.0,1.0,t,0,,
23,17918,110.0,48.88281672153141,2.332724196008732,5,1.0,2.0,t,2,80.0,0.02
24,17994,250.0,48.86092971298496,2.3425423005337778,2,1.5,1.0,t,138,93.0,1.41
25,18993,70.0,48.890007057334344,2.345839783864626,2,1.0,1.0,t,14,85.0,0.25
26,19150,80.0,48.885645943888655,2.3590589511615723,3,1.0,1.0,t,2,90.0,0.02
27,19260,119.0,48.85763652684718,2.3455522368673645,4,1.0,1.0,t,294,89.0,3.98
28,19306,108.0,48.83872269351808,2.352965239958961,4,1.0,1.0,f,164,95.0,1.7
29,20176,136.0,48.8585023251385,2.314234985418578,4,1.0,1.0,f,196,93.0,2.03
30,20823,120.0,48.839008786022994,2.354634720238854,5,2.0,1.0,f,142,95.0,1.49
31,21004,190.0,48.8400014625224,2.4006718171546844,5,1.0,2.0,t,84,96.0,0.88
32,21194,98.0,48.838018790215166,2.3544634736934316,3,1.0,0.0,t,125,89.0,1.33
33,21264,80.0,48.851399110715896,2.391894305650688,5,1.0,3.0,t,18,99.0,0.2
34,21282,49.0,48.88690586483421,2.3548255899762065,4,1.0,2.0,f,21,82.0,0.22
35,21419,120.0,48.86630974182042,2.350326962517954,3,1.0,1.0,f,48,90.0,0.51
36,21421,85.0,48.88799475884422,2.335802249756496,4,1.0,1.0,t,436,94.0,4.61
