,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,2595,225.0,40.753620726572464,-73.98377381114605,2,1.0,0.0,f,33,94.0,0.31
1,4484,85.0,40.72066466596736,-73.9798430342775,2,1.0,2.0,t,3,100.0,0.85
2,4989,150.0,40.76260047297085,-73.99304499336237,2,1.0,1.0,t,26,88.0,0.25
3,5172,129.0,40.74495768021798,-73.9742009976176,2,1.0,1.0,t,72,94.0,0.64
4,5216,126.0,40.74357176570195,-73.98998746353294,4,1.0,,t,34,82.0,0.3
5,5238,120.0,40.71344378719157,-73.99037467751003,3,1.0,1.0,t,148,93.0,1.37
6,5295,135.0,40.803158111055154,-73.9654464539624,2,1.0,1.0,t,39,94.0,0.35
7,6090,175.0,40.73530467739521,-74.00524659134572,1,1.0,1.0,t,24,96.0,0.22
8,6848,140.0,40.708371986683886,-73.95351868854335,3,1.0,,t,96,90.0,0.87
9,7097,215.0,40.69168544458396,-73.97184549390258,4,1.0,1.0,t,158,97.0,1.53
10,7816,225.0,40.78818959522566,-73.96822049638172,4,1.0,1.0,t,14,95.0,0.14
11,9357,150.0,40.76715384826922,-73.98532907164787,2,1.0,,t,58,90.0,0.54
12,11708,85.0,40.70185618600252,-73.92744979135558,2,1.0,1.0,t,177,86.0,1.67
13,11900,140.0,40.690177244358075,-73.95222336779693,4,1.0,2.0,t,154,90.0,1.49
14,12299,120.0,40.66277874790975,-73.97966003099255,2,1.0,1.0,t,5,100.0,0.19
15,12343,150.0,40.81175022350785,-73.94477774445892,3,1.0,1.0,t,87,97.0,0.84
16,12627,150.0,40.65943533447946,-73.96238026405102,2,1.0,1.0,t,3,100.0,0.3
17,12940,110.0,40.681112241394885,-73.95591103683243,2,1.0,2.0,t,52,85.0,0.5
18,13414,40.0,40.71786507887389,-73.95907724918175,2,1.0,1.0,t,47,94.0,0.55
19,13552,120.0,40.77897583392651,-73.98171431150878,2,1.0,0.0,t,175,93.0,1.68
20,14287,170.0,40.78635199919868,-73.97008197126318,2,1.0,1.0,t,30,91.0,0.29
21,14314,144.0,40.735060823033706,-73.95392338061228,4,1.0,1.0,t,124,96.0,1.19
22,14322,200.0,40.73961241914015,-73.9807431832227,2,1.0,1.0,t,13,93.0,0.17
23,14377,140.0,40.70880818684364,-73.95930151344403,2,1.0,1.0,t,96,97.0,0.92
24,15711,238.0,40.77065410928724,-73.95269477230711,6,1.0,2.0,t,63,93.0,0.61
25,16458,225.0,40.67342578438242,-73.98337719092544,4,2.0,2.0,t,4,100.0,0.32
26,17037,230.0,40.72162396695856,-73.98008134185316,2,1.0,1.0,t,49,96.0,0.49
27,17226,170.0,40.78795515362509,-73.97683656150586,4,1.0,2.0,t,45,91.0,0.46
28,17297,180.0,40.68134004994295,-73.93636742120849,12,1.0,3.0,t,52,80.0,0.69
29,17298,180.0,40.68290560538664,-73.93663815279464,6,1.0,3.0,t,32,86.0,0.42
30,17299,180.0,40.682759729881404,-73.93502572625734,8,1.0,3.0,t,37,82.0,0.45
31,18127,190.0,40.72828036457991,-73.98801162083384,2,1.0,1.0,t,17,96.0,0.18
32,19159,120.0,40.82915232350532,-73.9513608585018,4,1.0,2.0,t,50,94.0,0.51
33,19169,285.0,40.71851207376542,-73.98892346023239,4,1.0,2.0,t,63,87.0,0.63
34,19282,100.0,40.65401060550421,-73.9632268547103,4,2.0,1.0,t,10,93.0,0.11
35,19812,105.0,40.71832731839538,-73.95747794205937,2,1.0,1.0,t,58,91.0,0.57
36,20853,250.0,40.6803505490096,-73.97162151058626,4,2.5,2.0,t,16,100.0,0.28
37,20913,100.0,40.70984316206218,-73.9577503105816,2,1.0,1.0,t,167,81.0,1.76
38,21293,105.0,40.70093129559483,-73.92608848582019,4,1.0,1.0,t,90,91.0,0.9
39,21456,140.0,40.79764221122139,-73.96177484377306,2,1.0,1.0,t,66,95.0,0.65
40,22673,175.0,40.7457314271805,-73.99564313753366,3,1.0,1.0,t,16,97.0,0.18
41,23135,175.0,40.68075631867532,-74.00087938997308,4,1.0,2.0,t,205,93.0,2.07
42,24261,150.0,40.670532520256856,-73.98278934570985,3,1.0,2.0,t,28,96.0,0.28
43,24269,200.0,40.67220707830123,-73.98056405605134,6,2.0,3.0,t,49,93.0,0.49
44,24285,250.0,40.669407979801925,-73.98109085455073,9,3.0,4.0,t,79,96.0,0.8
45,25235,125.0,40.683731618345774,-73.92376888978245,7,1.0,2.0,t,150,93.0,1.51
46,25406,139.0,40.714591391540104,-73.94844313020789,4,1.0,1.0,t,29,92.0,0.48
47,26540,200.0,40.726444049063616,-73.98603003561458,2,1.0,1.0,t,16,98.0,0.16
48,26785,135.0,40.66853475288704,-73.98911600685754,4,1.0,1.0,t,429,98.0,4.36
49,26954,199.0,40.742939824150355,-73.98009486564136,2,1.0,1.0,t,38,98.0,0.44
50,27024,125.0,40.74968145921388,-74.00052222627559,4,1.0,1.0,t,373,89.0,3.99
51,27385,225.0,40.7255516680646,-73.97965372742655,4,1.0,1.0,t,92,94.0,0.94
52,27644,170.0,40.82753776965508,-73.94918761964631,6,1.0,1.0,t,158,95.0,1.89
53,27659,400.0,40.66498777417858,-73.97924895230244,9,2.5,4.0,t,10,96.0,0.18
54,27883,100.0,40.722448692777384,-73.98526960801873,3,1.0,,t,25,97.0,0.26
55,28907,150.0,40.778004966917464,-73.94821548668291,4,1.0,1.0,t,21,99.0,0.21
56,29455,125.0,40.81617573949678,-73.94894195039329,3,1.0,1.0,t,125,92.0,1.29
57,29683,185.0,40.72391527598123,-73.99143390154103,3,1.0,1.0,t,56,95.0,0.57
58,31555,125.0,40.73442037594075,-74.00302679177791,2,1.0,0.0,t,22,92.0,0.24
59,32023,125.0,40.68295677256781,-73.9366195615412,4,1.0,2.0,t,181,92.0,1.88
60,32100,275.0,40.73408707398753,-73.9534799503158,5,1.0,3.0,t,3,100.0,0.03
61,32289,199.0,40.715610965817035,-73.94834578939853,3,1.5,1.0,t,10,100.0,0.11
62,32329,160.0,40.728953373056505,-73.98376658265227,1,1.0,1.0,t,3,100.0,0.04
63,32331,140.0,40.68570412520105,-73.99182715451813,3,1.0,2.0,t,4,90.0,0.04
64,32965,115.0,40.68281304045724,-73.93524181855119,6,1.0,5.0,t,100,91.0,1.67
65,32969,160.0,40.715958407535794,-73.93938144966924,2,1.0,1.0,t,7,100.0,0.08
66,33009,195.0,40.71491955945908,-73.95935138006203,2,1.0,1.0,t,206,99.0,2.11
67,36442,115.0,40.67410379070842,-73.96595470823863,4,1.0,2.0,t,4,80.0,0.06
68,36934,125.0,40.713632306732954,-73.96397962321771,2,1.0,1.0,t,26,88.0,0.28
69,38638,219.0,40.77711073844867,-73.95270458111428,2,1.0,1.0,t,109,95.0,1.13
70,39267,99.0,40.77456230759734,-73.95323162491285,4,1.0,1.0,f,199,83.0,2.56
71,39755,250.0,40.80030898015312,-73.9680334404475,4,2.5,2.0,t,9,100.0,0.11
72,40453,250.0,40.76123017834885,-73.96419598513351,1,1.0,1.0,t,4,100.0,0.1
73,41386,111.0,40.82890592797374,-73.94330905096041,2,1.0,1.0,t,21,93.0,0.29
74,41513,80.0,40.82703898392731,-73.94907295689723,4,1.0,1.0,t,2,80.0,0.05
75,42729,165.0,40.67829732918229,-74.00134838060784,4,,2.0,t,128,91.0,1.35
76,43656,280.0,40.733169894881954,-74.00054554476668,2,1.0,1.0,t,23,97.0,0.25
77,44221,225.0,40.706661979614786,-74.01374132052071,2,1.0,0.0,t,104,97.0,1.09
78,44288,150.0,40.73836688478821,-74.00275744321517,2,1.0,1.0,f,74,95.0,0.77
79,44506,165.0,40.81525637892573,-73.9479087416032,4,1.0,2.0,t,50,92.0,0.53
80,45393,150.0,40.7342316557986,-74.00460093531113,2,1.0,1.0,t,38,97.0,0.4
81,45689,395.0,40.73836391541396,-74.00447809406722,6,1.0,2.0,t,247,94.0,2.61
82,45910,370.0,40.70381841834279,-73.89796857525728,16,2.5,5.0,t,9,88.0,0.11
83,46544,150.0,40.67993878273917,-73.97862874428371,2,1.0,1.0,t,47,94.0,0.51
84,47362,175.0,40.68236583737252,-73.94149679110703,2,1.0,1.0,t,30,89.0,0.32
85,47370,125.0,40.740305910993015,-73.99998757038982,2,1.0,0.0,t,3,90.0,0.03
86,50174,160.0,40.69248609293733,-73.99805297297758,2,1.0,1.0,t,186,98.0,1.97
87,50447,135.0,40.669296924783936,-73.98803783062053,3,1.0,1.0,t,128,97.0,1.37
88,51533,190.0,40.71114340950544,-73.95269668971056,2,1.0,1.0,t,2,90.0,0.02
89,53016,225.0,40.67291208670075,-73.95341316587934,6,1.0,3.0,t,75,92.0,0.8
90,53137,195.0,40.76243525474735,-73.99271079342442,2,1.0,1.0,t,1,60.0,0.01
91,53469,98.0,40.71721923706771,-73.878562150948,3,1.0,1.0,t,33,87.0,0.35
92,53470,165.0,40.70234300163165,-73.89815565478267,7,1.0,2.0,t,6,80.0,0.07
93,54158,249.0,40.71949668422157,-73.9597598686485,5,1.0,2.0,t,293,94.0,3.19
94,54544,140.0,40.81034880946957,-73.9459833997807,4,1.0,1.0,t,85,93.0,0.93
95,55320,90.0,40.80613375564897,-73.94736961401257,4,1.0,1.0,t,76,95.0,0.82
96,55467,140.0,40.716247818631636,-73.93845455452309,2,1.0,1.0,t,199,98.0,2.8
97,55565,120.0,40.696253903181685,-73.93695849572782,3,1.0,1.0,t,83,91.0,0.89
98,55737,199.0,40.728614964171314,-74.00490022168658,2,1.0,1.0,t,105,96.0,1.13
99,56467,130.0,40.727519567926564,-73.98431537252793,3,1.0,1.0,t,147,96.0,1.67
100,56475,329.0,40.71986516985821,-73.96150769428242,4,2.0,2.0,t,14,87.0,0.28
101,56894,140.0,40.67445305996557,-73.95762254128223,2,1.0,1.0,t,15,92.0,0.61
102,57161,75.0,40.822229859613884,-73.94661253986166,2,1.0,1.0,t,170,91.0,1.84
103,57166,140.0,40.77185001115726,-73.90502390259743,10,1.5,3.0,t,12,83.0,0.13
104,57297,139.0,40.6892593726673,-73.99386280433724,3,1.0,1.0,f,181,93.0,1.96
105,57618,250.0,40.767200986824605,-73.98507508599772,4,1.0,1.0,t,80,96.0,0.93
106,57740,259.0,40.73011591868313,-73.99052581402971,2,1.0,1.0,t,3,93.0,0.03
107,57874,155.0,40.809314390697,-73.94343341502758,2,1.0,1.0,t,177,96.0,1.9
108,58101,125.0,40.72623680927863,-73.99327328551881,3,1.0,2.0,t,220,87.0,2.51
109,58294,249.0,40.725541264715844,-74.00362740638023,2,1.0,1.0,t,12,98.0,0.13
110,59014,150.0,40.72052074224404,-73.9858856896793,3,1.0,1.0,t,38,89.0,0.41
111,59121,185.0,40.704114468638686,-73.89933936317195,9,1.0,3.0,t,1,97.0,0.01
112,59709,250.0,40.71756294988667,-73.99503402802041,6,1.0,2.0,t,12,87.0,0.14
113,59818,250.0,40.73215939547693,-74.00935423890887,6,1.0,2.0,t,37,97.0,0.43
114,60181,200.0,40.725539428569654,-73.97956361977334,3,1.0,2.0,t,31,96.0,0.34
115,60457,225.0,40.73193820699624,-73.99473980671866,3,,1.0,t,6,96.0,0.07
116,60680,99.0,40.726537535408674,-73.98048953678452,5,1.0,1.0,t,100,88.0,1.09
117,60794,159.0,40.800205470501155,-73.96070666027393,6,1.0,2.0,t,4,100.0,0.05
118,60864,160.0,40.67660238016618,-73.9798920419028,4,1.0,2.0,t,11,96.0,0.13
119,60948,140.0,40.80941924739247,-73.93935760780377,4,1.0,2.0,t,104,89.0,1.14
120,61167,135.0,40.71961422868634,-73.9953965472392,4,1.0,2.0,t,21,92.0,0.23
121,61224,410.0,40.74358469967439,-74.00027188211354,4,1.0,2.0,t,35,92.0,0.38
122,62095,65.0,40.64446452016523,-73.95029603091506,4,1.0,1.0,t,216,84.0,2.36
123,62427,130.0,40.726803021817496,-73.99079221502754,2,1.0,1.0,t,48,96.0,0.57
124,62430,99.0,40.688002993922225,-73.91709646302125,3,1.0,1.0,t,85,90.0,2.14
125,62468,170.0,40.7932331741893,-73.9726658557032,2,1.0,1.0,f,29,96.0,0.33
126,62680,135.0,40.727218445330145,-73.98733730427456,2,1.0,1.0,t,69,90.0,0.75
127,62903,195.0,40.742384913174355,-73.99566802171134,2,1.0,1.0,t,55,98.0,0.72
128,63154,60.0,40.677273096629314,-73.95055394123125,4,1.0,2.0,t,26,92.0,0.29
129,63610,99.0,40.88057345610775,-73.83572332686136,3,1.0,1.0,t,24,97.0,0.38
130,64015,200.0,40.728072358331694,-73.98593885978931,2,1.0,1.0,f,0,,
131,64551,184.0,40.72606683842168,-73.98181694648501,4,1.0,0.0,t,194,92.0,3.81
132,65019,183.0,40.77955873580403,-73.98098321702007,2,,1.0,t,130,98.0,1.48
133,65562,111.0,40.72955810845522,-73.9815848109199,3,1.0,2.0,t,2,100.0,0.09
134,65615,140.0,40.71068792572606,-73.95174679566054,2,1.0,1.0,t,37,93.0,0.41
135,65660,95.0,40.708631650190576,-73.94640962616512,3,1.0,1.0,t,101,94.0,1.11
136,65834,175.0,40.67318816616722,-73.9732337517519,2,1.0,1.0,t,11,100.0,0.12
137,66008,190.0,40.678463769058965,-73.99443176371885,4,1.0,2.0,t,33,97.0,0.43
138,66340,133.0,40.82255637354672,-73.94484408016281,4,1.0,1.0,t,301,93.0,3.3
