,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,3109,60.0,48.833490000000005,2.31852,2,1.0,0.0,f,8,100.0,0.23
1,7397,119.0,48.85758,2.35275,4,1.0,2.0,t,255,94.0,2.46
2,7964,130.0,48.87464,2.34341,2,1.0,1.0,t,6,96.0,0.05
3,8522,90.0,48.86528,2.3932599999999997,3,1.0,1.0,t,1,100.0,0.01
4,9359,75.0,48.858990000000006,2.34735,2,1.0,1.0,t,0,,
5,9952,75.0,48.86227,2.37134,2,1.0,1.0,t,22,98.0,0.27
6,10586,80.0,48.88902,2.3465599999999998,4,1.0,,t,45,97.0,0.38
7,10588,75.0,48.889179999999996,2.3449,3,1.0,,t,16,99.0,0.15
8,10710,90.0,48.879,2.31608,4,1.0,1.0,t,40,88.0,0.34
9,11265,100.0,48.88434,2.34005,2,1.0,1.0,t,16,96.0,0.39
10,11848,79.0,48.86578,2.37705,3,1.0,0.0,t,330,90.0,3.04
11,12452,100.0,48.85909,2.37704,4,1.0,2.0,t,15,100.0,0.84
12,14264,110.0,48.88315,2.34158,2,1.0,1.0,t,10,87.0,0.12
13,14757,75.0,48.89052,2.34453,3,1.0,0.0,f,200,91.0,1.89
14,16048,60.0,48.89083,2.37347,4,1.0,1.0,t,5,93.0,0.06
15,16455,55.0,48.83616,2.3632299999999997,5,1.0,1.0,f,27,90.0,0.42
16,16457,78.0,48.853390000000005,2.3628400000000003,2,1.0,1.0,t,342,92.0,2.93
17,17316,80.0,48.872170000000004,2.36206,2,1.0,1.0,t,1,,0.07
18,17918,110.0,48.88282,2.33272,3,1.0,2.0,t,3,80.0,0.03
19,17994,250.0,48.860929999999996,2.34254,2,1.5,1.0,t,159,93.0,1.34
20,18993,85.0,48.89001,2.34584,2,1.0,1.0,t,32,80.0,0.41
21,19150,80.0,48.88565,2.35906,3,1.0,1.0,t,2,90.0,0.02
22,19306,98.0,48.83872,2.35297,4,1.0,1.0,f,213,96.0,1.82
23,20176,145.0,48.8585,2.31423,4,1.0,1.0,f,219,92.0,1.87
24,20823,130.0,48.839009999999995,2.35463,5,2.0,1.0,f,586,96.0,5.05
25,21194,98.0,48.83802,2.35446,3,1.0,0.0,t,182,91.0,1.59
26,21264,80.0,48.8514,2.39189,5,1.0,3.0,t,19,98.0,0.17
27,21282,49.0,48.88691,2.3548299999999998,4,1.0,2.0,f,31,85.0,0.27
28,21419,120.0,48.86631,2.35033,2,1.0,1.0,f,74,91.0,0.64
29,23742,100.0,48.86842,2.40702,5,1.0,2.0,t,7,91.0,0.25
30,24260,76.0,48.87952,2.30543,2,1.0,1.0,t,30,90.0,0.26
31,26278,72.0,48.88528,2.3458799999999997,3,1.0,0.0,t,462,94.0,4.01
32,26562,120.0,48.853390000000005,2.29097,3,1.0,2.0,t,164,99.0,1.43
33,26567,49.0,48.89713,2.32254,2,1.0,2.0,t,9,80.0,0.09
34,27288,125.0,48.88562,2.37157,4,1.5,1.0,t,57,99.0,0.56
35,29108,73.0,48.85552,2.40457,4,1.0,1.0,t,9,98.0,0.75
36,30969,175.0,48.8522,2.299,4,,1.0,t,146,99.0,1.42
37,31435,80.0,48.89119,2.3551599999999997,2,1.0,1.0,t,48,93.0,0.42
38,31652,90.0,48.83892,2.3220099999999997,1,1.0,0.0,t,44,95.0,1.1
39,31893,85.0,48.82927,2.35672,4,1.0,2.0,t,52,96.0,0.46
40,32082,128.0,48.84995,2.37373,2,1.0,1.0,t,365,99.0,3.23
41,33004,114.0,48.87842,2.35029,2,1.0,1.0,t,0,,
42,33114,88.0,48.83977,2.35682,2,1.0,1.0,t,70,92.0,0.71
43,33814,150.0,48.82481,2.3233200000000003,4,1.0,1.0,t,45,89.0,0.4
44,33993,250.0,48.8912,2.33447,2,1.0,1.0,t,93,99.0,0.85
45,35065,132.0,48.85387,2.3244,2,1.5,1.0,t,561,93.0,5.06
46,35697,115.0,48.88743,2.31811,4,1.0,1.0,t,1,100.0,0.06
47,36267,110.0,48.85145,2.3870299999999998,5,1.0,2.0,t,15,94.0,0.13
48,36586,50.0,48.88047,2.3940799999999998,1,0.0,1.0,t,36,96.0,0.35
49,36868,1800.0,48.88257,2.38782,4,2.0,3.0,t,29,90.0,0.26
50,37801,112.0,48.84106,2.28245,6,1.5,1.0,t,51,92.0,0.45
51,38871,99.0,48.83344,2.3460099999999997,4,1.5,2.0,t,222,94.0,2.36
52,39651,59.0,48.8493,2.3902200000000002,2,1.0,1.0,t,39,93.0,0.35
53,40143,139.0,48.85672,2.37771,4,1.0,1.0,t,11,100.0,0.1
54,40775,85.0,48.86375,2.37586,4,1.0,2.0,t,83,98.0,0.79
55,40899,64.0,48.87549,2.37224,2,1.0,1.0,f,79,94.0,1.43
56,40911,105.0,48.88787,2.31093,4,1.0,1.0,f,9,90.0,0.09
57,41106,175.0,48.85768,2.35545,3,1.0,1.0,t,76,95.0,0.69
58,41213,166.0,48.86091,2.3652900000000003,2,1.0,1.0,f,180,90.0,1.62
59,41745,79.0,48.8693,2.37163,2,,1.0,f,9,89.0,0.12
60,42348,85.0,48.8783,2.33966,2,1.0,1.0,t,86,94.0,1.04
61,42507,78.0,48.88868,2.37544,4,1.5,1.0,t,53,97.0,0.51
62,43027,150.0,48.88747,2.3260400000000003,4,1.0,1.0,t,64,90.0,0.58
63,43219,140.0,48.865790000000004,2.37937,4,1.0,2.0,t,10,93.0,0.13
64,43355,60.0,48.86965,2.3671900000000003,2,1.0,1.0,t,8,74.0,0.11
65,43500,155.0,48.88487,2.34445,4,1.0,1.0,f,2,70.0,0.03
66,44123,215.0,48.85329,2.3597799999999998,6,1.0,2.0,f,56,86.0,0.52
67,44130,165.0,48.85494,2.3629700000000002,4,1.0,1.0,f,50,85.0,0.68
68,45967,109.0,48.86603,2.34019,4,1.5,1.0,f,33,83.0,0.3
69,46666,60.0,48.85716,2.39633,2,1.0,1.0,f,33,95.0,0.31
70,47155,130.0,48.84299,2.25845,3,1.0,2.0,t,52,96.0,0.57
71,48498,175.0,48.865629999999996,2.33244,4,1.0,1.0,f,31,85.0,0.3
72,48584,165.0,48.853159999999995,2.36302,4,1.0,1.0,f,37,91.0,0.36
73,48592,190.0,48.872040000000005,2.30966,5,1.0,1.0,f,30,86.0,0.39
74,49332,80.0,48.85538,2.37626,3,1.5,2.0,t,38,89.0,0.34
75,50738,85.0,48.88752,2.34536,4,1.0,,t,33,95.0,0.31
76,52157,320.0,48.857929999999996,2.3586400000000003,4,1.5,2.0,t,18,93.0,0.77
77,53353,160.0,48.88929,2.3518,3,2.5,2.0,t,17,97.0,0.15
78,53734,130.0,48.86756,2.3690900000000004,3,1.5,2.0,t,16,84.0,0.16
79,53923,120.0,48.8588,2.36659,4,1.0,1.0,t,117,90.0,1.07
80,54377,61.0,48.890570000000004,2.35902,3,1.0,1.0,t,30,99.0,0.79
81,55071,110.0,48.87937,2.34331,2,1.0,1.0,t,56,96.0,0.55
82,55239,360.0,48.872040000000005,2.3142099999999997,4,2.0,1.0,f,15,100.0,0.18
83,55348,117.0,48.85816,2.36028,2,1.0,0.0,f,63,99.0,0.68
84,56662,150.0,48.87516,2.38382,4,1.5,2.0,t,54,96.0,0.5
85,58099,150.0,48.844879999999996,2.3303599999999998,2,1.0,1.0,t,301,95.0,2.88
86,59508,84.0,48.833290000000005,2.3306299999999998,6,2.0,3.0,t,4,95.0,0.27
87,59959,120.0,48.893679999999996,2.3841900000000003,4,1.0,1.0,t,18,97.0,0.2
88,60165,66.0,48.887409999999996,2.34924,4,1.0,1.0,t,37,94.0,0.34
89,61259,103.0,48.87477,2.36314,2,1.0,1.0,t,97,96.0,0.91
90,61453,105.0,48.88935,2.3795900000000003,5,1.0,2.0,t,20,85.0,0.33
91,62622,290.0,48.8763,2.29428,6,2.0,3.0,f,68,98.0,0.67
92,63480,160.0,48.85082,2.34951,3,1.0,1.0,f,27,96.0,0.36
93,63873,320.0,48.85459,2.36499,5,1.5,2.0,t,151,96.0,1.45
94,63881,130.0,48.8482,2.35281,4,1.0,1.0,t,138,95.0,1.36
95,65916,100.0,48.87188,2.35649,2,1.0,1.0,t,99,97.0,0.94
96,69588,95.0,48.86347,2.34118,2,1.0,0.0,t,181,93.0,1.73
97,70586,139.0,48.8603,2.35387,3,1.5,1.0,t,117,97.0,1.11
98,70858,80.0,48.83573,2.3464,4,1.0,3.0,t,7,97.0,0.15
99,71495,60.0,48.881879999999995,2.39385,1,1.0,1.0,t,153,92.0,1.46
100,71719,180.0,48.85116,2.31935,2,1.0,1.0,t,45,95.0,0.45
101,72427,50.0,48.84967,2.37816,3,1.0,1.0,t,72,87.0,0.92
102,72895,80.0,48.87153,2.37342,2,1.0,1.0,t,12,98.0,0.11
103,73533,135.0,48.86411,2.34309,3,1.0,1.0,f,102,96.0,0.99
104,78366,110.0,48.881159999999994,2.33446,5,1.0,2.0,f,69,96.0,0.67
105,79690,185.0,48.85689,2.3577,4,1.0,1.0,f,11,82.0,0.65
106,80260,90.0,48.87146,2.38845,3,1.0,1.0,f,193,92.0,1.87
107,81106,85.0,48.885020000000004,2.36017,2,1.0,1.0,t,51,96.0,0.5
108,81615,71.0,48.8505,2.29093,2,1.0,1.0,t,37,96.0,0.41
109,84820,79.0,48.88414,2.33831,3,1.5,1.0,t,88,97.0,0.85
110,84988,53.0,48.85597,2.38757,2,1.0,1.0,t,40,96.0,0.39
111,87481,155.0,48.85624,2.33838,4,1.0,1.0,f,18,97.0,0.19
112,87590,165.0,48.87039,2.3611,4,1.0,1.0,t,11,91.0,0.11
113,87732,105.0,48.84118,2.31775,2,1.0,0.0,t,65,95.0,1.51
114,89058,95.0,48.88495,2.33574,4,1.0,1.0,t,261,91.0,2.52
115,91139,95.0,48.8302,2.35406,2,1.5,1.0,t,15,93.0,0.17
116,94711,55.0,48.86428,2.39393,2,1.0,1.0,t,13,100.0,0.13
117,95915,80.0,48.85538,2.38957,2,1.0,1.0,t,11,96.0,0.11
118,97286,105.0,48.840790000000005,2.31731,2,1.0,0.0,t,84,96.0,2.39
119,97992,119.0,48.89048,2.34504,2,1.0,1.0,t,18,95.0,0.18
120,101682,50.0,48.82671,2.35568,1,1.0,1.0,t,85,93.0,0.86
121,105210,150.0,48.86396,2.3540799999999997,2,1.0,1.0,t,231,96.0,2.26
122,106220,115.0,48.86764,2.35836,6,1.0,2.0,t,9,95.0,0.09
123,108591,449.0,48.87283,2.29638,5,2.0,2.0,t,24,100.0,0.51
124,109161,120.0,48.84473,2.3530900000000003,2,1.0,1.0,t,151,96.0,1.49
125,110322,150.0,48.84023,2.34573,4,1.0,1.0,t,15,93.0,0.15
126,111155,70.0,48.87631,2.3908400000000003,2,1.0,1.0,t,21,96.0,0.2
127,111270,60.0,48.87961,2.29445,3,1.0,1.0,t,53,99.0,0.52
128,113011,45.0,48.87249,2.39491,2,1.0,1.0,t,9,98.0,0.18
129,114543,95.0,48.84953,2.29022,2,1.0,1.0,t,48,96.0,1.11
130,118731,56.0,48.89509,2.32202,3,1.0,1.0,t,294,82.0,2.92
131,120494,69.0,48.83063,2.35377,2,1.0,1.0,t,303,96.0,2.99
132,122179,110.0,48.86541,2.36491,3,1.0,1.0,t,189,96.0,1.87
133,122222,65.0,48.85344,2.38713,2,1.0,1.0,t,68,94.0,0.67
134,128796,88.0,48.8551,2.36271,3,1.0,1.0,t,157,90.0,1.55
135,130213,135.0,48.84813,2.32856,2,1.0,1.0,t,50,97.0,0.49
136,130420,175.0,48.88066,2.3442,6,1.0,2.0,t,154,91.0,1.52
137,131865,55.0,48.869209999999995,2.39721,2,1.0,1.0,t,344,93.0,3.38
138,132994,90.0,48.8634,2.35826,2,1.0,1.0,t,35,92.0,0.34
139,135250,160.0,48.86578,2.3721099999999997,2,1.0,1.0,t,12,98.0,0.13
140,137112,120.0,48.85626,2.38844,4,1.0,1.0,t,186,93.0,1.83
141,137857,40.0,48.85566,2.39708,2,1.0,1.0,t,8,94.0,0.11
142,138548,50.0,48.86384,2.34932,2,1.0,1.0,t,292,97.0,2.87
143,140355,67.0,48.87488,2.37725,4,1.0,1.0,t,168,94.0,2.75
144,142507,50.0,48.82521,2.35752,4,1.0,1.0,t,98,90.0,1.09
145,144559,133.0,48.8936,2.34587,5,1.0,2.0,t,47,98.0,0.46
146,145473,190.0,48.86542,2.3523099999999997,4,2.0,2.0,t,23,94.0,0.23
147,146926,120.0,48.87061,2.3677799999999998,5,2.0,3.0,t,2,100.0,0.02
148,148675,80.0,48.82877,2.34918,2,1.0,1.0,t,143,95.0,1.45
149,148885,160.0,48.85855,2.28978,2,1.0,0.0,t,42,94.0,0.42
150,150751,180.0,48.87065,2.37263,4,2.5,3.0,t,2,80.0,0.02
151,151020,100.0,48.86421,2.34815,4,1.0,1.0,t,61,96.0,0.62
152,151935,100.0,48.855090000000004,2.32809,2,1.0,1.0,t,196,95.0,2.12
153,153674,80.0,48.88183,2.3651,4,1.0,1.0,f,185,89.0,1.83
154,154292,65.0,48.87562,2.38597,2,1.0,1.0,t,38,92.0,0.38
155,156309,80.0,48.88436,2.35258,2,1.0,1.0,t,4,100.0,0.72
156,157524,230.0,48.85522,2.36382,6,1.0,2.0,t,106,87.0,1.09
157,159077,49.0,48.87036,2.3761799999999997,3,1.0,1.0,t,29,87.0,0.29
158,161979,60.0,48.89281,2.34803,2,1.0,1.0,t,7,91.0,0.11
159,162163,59.0,48.87373,2.32456,4,1.0,1.0,t,624,86.0,6.36
160,163655,100.0,48.878040000000006,2.36517,2,1.0,1.0,t,4,100.0,0.05
161,164255,69.0,48.8614,2.3643,4,1.0,1.0,t,76,93.0,0.78
162,165409,89.0,48.86623,2.36213,2,1.0,0.0,t,75,93.0,0.75
163,166370,160.0,48.87641,2.36748,4,1.0,2.0,t,78,91.0,0.79
164,168217,70.0,48.879059999999996,2.3887,2,,1.0,t,2,90.0,0.05
165,168652,65.0,48.88889,2.35566,2,1.0,1.0,t,78,92.0,0.92
166,168757,120.0,48.85835,2.36437,3,1.0,1.0,t,125,91.0,1.68
167,170599,35.0,48.86756,2.40265,2,1.0,1.0,t,12,98.0,0.12
168,171159,60.0,48.8758,2.32622,2,1.0,1.0,t,276,87.0,2.77
169,171658,70.0,48.82425,2.36236,3,1.0,1.0,t,9,96.0,0.12
170,171664,110.0,48.888009999999994,2.34548,3,1.0,1.0,t,14,98.0,0.14
171,172026,55.0,48.88242,2.3224299999999998,2,1.0,1.0,t,11,95.0,0.11
172,173294,60.0,48.88228,2.35047,2,1.5,1.0,t,28,91.0,0.44
173,174048,60.0,48.88517,2.36317,2,1.0,1.0,t,28,98.0,0.45
174,174629,350.0,48.856629999999996,2.36039,4,1.0,2.0,t,24,92.0,0.24
175,175338,150.0,48.850629999999995,2.29867,2,1.0,1.0,t,54,97.0,0.61
176,177838,150.0,48.85021,2.34857,4,1.0,2.0,t,160,96.0,1.62
177,177892,56.0,48.896229999999996,2.34614,2,1.0,1.0,t,2,80.0,0.02
178,178188,69.0,48.86654,2.40583,2,1.0,1.0,t,50,98.0,0.55
179,178899,100.0,48.85887,2.3904900000000002,2,1.0,1.0,t,33,98.0,0.67
180,179149,80.0,48.85409,2.37202,2,1.0,1.0,t,0,,
181,179604,79.0,48.85966,2.36572,2,1.0,1.0,t,34,88.0,0.34
