,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,5022,80.0,40.79851,-73.94399,1,1.0,,t,9,93.0,0.1
1,5099,200.0,40.74767,-73.975,2,1.0,1.0,f,75,89.0,0.59
2,5222,116.0,40.72764,-73.97949,2,1.0,1.0,t,94,95.0,0.73
3,5238,150.0,40.713440000000006,-73.99037,3,1.0,1.0,t,161,94.0,1.32
4,5295,135.0,40.80316,-73.96545,2,1.0,1.0,t,54,93.0,0.43
5,6090,120.0,40.7353,-74.00525,1,1.0,1.0,t,27,97.0,0.22
6,6848,140.0,40.70837,-73.95352,3,1.0,,t,160,91.0,1.28
7,7097,199.0,40.69169,-73.97185,4,1.0,1.0,t,203,97.0,1.73
8,7750,190.0,40.79685,-73.94872,4,1.0,2.0,t,0,,
9,9357,150.0,40.76715,-73.98533,2,1.0,,t,58,90.0,0.48
10,9657,180.0,40.7292,-73.98541999999999,3,1.0,1.0,t,30,93.0,0.25
11,11708,85.0,40.701859999999996,-73.92745,2,1.0,1.0,t,239,87.0,1.99
12,12299,120.0,40.66278,-73.97966,2,1.0,1.0,t,15,97.0,0.37
13,12343,150.0,40.81175,-73.94478000000001,3,1.0,1.0,t,100,97.0,0.85
14,12627,150.0,40.659440000000004,-73.96238000000001,2,1.0,1.0,t,11,96.0,0.45
15,12940,110.0,40.68111,-73.95591,2,1.0,1.0,t,62,88.0,0.52
16,14287,151.0,40.78635,-73.97008000000001,2,1.0,1.0,t,80,92.0,0.68
17,14314,149.0,40.73506,-73.95392,4,1.0,1.0,t,349,97.0,2.94
18,14322,200.0,40.73961,-73.98074,2,1.0,1.0,t,19,95.0,0.21
19,14377,150.0,40.70881,-73.9593,2,1.0,1.0,t,108,97.0,0.91
20,15396,375.0,40.74623,-73.9953,4,2.0,2.0,t,5,100.0,0.12
21,15711,250.0,40.77065,-73.95269,6,1.0,2.0,t,67,93.0,0.57
22,17037,230.0,40.72162,-73.98008,2,1.0,1.0,t,50,96.0,0.43
23,18127,170.0,40.72828,-73.98801,2,1.0,1.0,t,21,97.0,0.19
24,19159,110.0,40.82915,-73.95136,3,1.0,2.0,t,55,94.0,0.49
25,19169,285.0,40.718509999999995,-73.98892,4,1.0,2.0,t,73,87.0,0.63
26,19282,130.0,40.65401,-73.96323000000001,4,2.0,1.0,t,17,94.0,0.16
27,19601,800.0,40.69723,-73.99268000000001,8,3.5,3.0,t,25,93.0,0.24
28,19812,105.0,40.71833,-73.95748,2,1.0,1.0,t,61,90.0,0.52
29,20853,250.0,40.68035,-73.97162,4,2.5,2.0,t,22,99.0,0.31
30,20913,100.0,40.70984,-73.95775,2,1.0,1.0,t,168,81.0,1.54
31,21293,105.0,40.70093,-73.92609,4,1.0,1.0,t,123,90.0,1.07
32,21456,140.0,40.79764,-73.96177,2,1.0,1.0,t,82,93.0,0.71
33,22911,125.0,40.684129999999996,-73.92357,3,1.0,1.0,t,139,92.0,1.21
34,23135,175.0,40.67967,-74.00154,3,1.0,2.0,t,239,93.0,2.11
35,24285,220.0,40.66941,-73.98109000000001,9,3.0,4.0,t,88,96.0,0.78
36,25235,125.0,40.68373,-73.92376999999999,6,1.0,2.0,t,164,93.0,1.44
37,25406,80.0,40.71459,-73.94844,4,1.0,1.0,t,29,92.0,0.39
38,26785,120.0,40.66853,-73.98912,3,1.0,1.0,t,469,99.0,4.16
39,26933,350.0,40.7254,-73.98156999999999,6,2.0,2.0,t,7,90.0,0.06
40,26954,199.0,40.742940000000004,-73.98009,2,1.0,1.0,t,38,98.0,0.37
41,27385,225.0,40.72555,-73.97965,4,1.0,1.0,t,116,94.0,1.04
42,27644,170.0,40.82754,-73.94919,6,1.0,1.0,t,201,95.0,2.05
43,27659,400.0,40.66499,-73.97925,9,1.5,2.0,t,16,95.0,0.23
44,27883,100.0,40.72245,-73.98527,3,1.0,,t,25,97.0,0.23
45,28907,150.0,40.778,-73.94821999999999,4,1.0,1.0,t,21,99.0,0.19
46,29455,120.0,40.816179999999996,-73.94894000000001,5,1.0,1.0,t,156,92.0,1.4
47,29683,185.0,40.72392,-73.99143000000001,3,1.0,1.0,t,78,95.0,0.69
48,32023,125.0,40.682959999999994,-73.93661999999999,4,1.0,2.0,t,238,92.0,2.15
49,32100,250.0,40.73409,-73.95348,5,1.0,3.0,t,3,100.0,0.03
50,32329,160.0,40.72895,-73.98376999999999,1,1.0,1.0,t,3,100.0,0.04
51,32331,140.0,40.6857,-73.99183000000001,3,1.0,2.0,t,4,90.0,0.04
52,32965,115.0,40.682809999999996,-73.93524000000001,6,1.0,1.0,t,127,92.0,1.7
53,33009,195.0,40.71492,-73.95935,2,1.0,1.0,t,243,99.0,2.17
54,36442,115.0,40.6741,-73.96595,4,1.0,2.0,t,4,70.0,0.05
55,36934,125.0,40.71363,-73.96398,2,1.0,1.0,t,27,88.0,0.25
56,38638,219.0,40.77711,-73.9527,2,1.0,1.0,t,126,95.0,1.14
57,39267,99.0,40.77456,-73.95323,4,1.0,1.0,f,240,83.0,2.6
58,40453,250.0,40.76123,-73.9642,1,1.0,1.0,t,4,100.0,0.08
59,41513,80.0,40.827040000000004,-73.94906999999999,4,1.0,1.0,t,2,80.0,0.03
60,42729,165.0,40.6783,-74.00135,2,,2.0,t,152,92.0,1.39
61,44161,150.0,40.71045,-73.9677,4,1.0,2.0,t,193,95.0,1.75
62,44221,196.0,40.70666,-74.01374,2,1.0,1.0,t,117,97.0,1.06
