,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,2595,225.0,40.753620726572464,-73.98377381114605,2,1.0,0.0,f,34,94.0,0.32
1,4484,85.0,40.72066466596736,-73.9798430342775,2,1.0,2.0,t,3,100.0,0.53
2,5022,80.0,40.79851419295301,-73.94399070712562,1,1.0,,t,7,94.0,0.09
3,5099,185.0,40.74767176908579,-73.97499733931186,2,1.0,1.0,f,65,87.0,0.57
4,5172,129.0,40.74495768021798,-73.9742009976176,2,1.0,1.0,t,78,94.0,0.68
5,5216,126.0,40.74357176570195,-73.98998746353294,4,1.0,,t,34,82.0,0.3
6,5238,120.0,40.71344378719157,-73.99037467751003,3,1.0,1.0,t,148,93.0,1.35
7,5295,135.0,40.803158111055154,-73.9654464539624,2,1.0,1.0,t,41,93.0,0.36
8,6090,175.0,40.73530467739521,-74.00524659134572,1,1.0,1.0,t,26,97.0,0.24
9,6848,140.0,40.708371986683886,-73.95351868854335,3,1.0,,t,102,91.0,1.78
10,7097,215.0,40.69168544458396,-73.97184549390258,4,1.0,1.0,t,163,97.0,1.55
11,7970,120.0,40.743003110336645,-73.99065196334173,2,1.0,0.0,t,37,83.0,0.34
12,8477,175.0,40.750103697905494,-73.9957753807052,3,1.0,1.0,t,25,92.0,0.23
13,9357,150.0,40.76715384826922,-73.98532907164787,2,1.0,,t,58,90.0,0.53
14,9657,180.0,40.729198216846854,-73.98541526041708,3,1.0,1.0,t,22,93.0,0.2
15,11708,85.0,40.70185618600252,-73.92744979135558,2,1.0,1.0,t,183,86.0,1.69
16,12299,120.0,40.66277874790975,-73.97966003099255,2,1.0,1.0,t,5,100.0,0.18
17,12343,150.0,40.81175022350785,-73.94477774445892,3,1.0,1.0,t,88,97.0,0.83
18,12627,150.0,40.65943533447946,-73.96238026405102,2,1.0,1.0,t,5,100.0,0.41
19,12940,110.0,40.681112241394885,-73.95591103683243,2,1.0,1.0,t,52,85.0,0.49
20,13414,40.0,40.71786507887389,-73.95907724918175,2,1.0,1.0,t,47,94.0,0.53
21,13552,120.0,40.77897583392651,-73.98171431150878,2,1.0,0.0,t,180,93.0,1.69
22,14287,170.0,40.78635199919868,-73.97008197126318,2,1.0,1.0,t,36,91.0,0.34
