,id,price,latitude,longitude,accommodates,bathrooms,bedrooms,is_location_exact,number_of_reviews,review_scores_rating,reviews_per_month
0,13852123,79.0,52.58989521940958,13.40442637669731,5,1.0,3.0,f,0,,
1,13920566,250.0,52.58406865988054,13.40145649530272,4,2.0,2.0,t,1,100.0,0.05
2,7777135,75.0,52.583045443164984,13.39675050268901,2,1.0,1.0,f,0,,
3,18473884,68.0,52.59440464046758,13.393063117724116,4,1.0,2.0,t,0,,
4,279222,49.0,52.5771050390231,13.400070344747489,4,1.0,2.0,t,1,100.0,0.02
5,22873136,75.0,52.57524264927312,13.399382813542886,8,2.0,4.0,t,0,,
6,22198146,85.0,52.581265945654394,13.39653268778043,2,1.0,0.0,t,0,,
7,7568544,80.0,52.579581249478714,13.402655654804162,6,1.5,2.0,t,21,100.0,0.66
8,23864781,28.0,52.58812853820253,13.413706599611757,4,1.0,1.0,f,0,,
9,15767215,45.0,52.58751828476065,13.401295270703914,4,1.0,2.0,t,15,85.0,0.91
10,23178796,45.0,52.57706755947626,13.393623066607173,2,1.0,1.0,t,1,100.0,0.56
11,21790413,60.0,52.587690661488075,13.402573962231324,2,1.0,1.0,f,0,,
12,19994431,60.0,52.586507222011186,13.386409766836207,3,1.0,1.0,t,5,96.0,0.6
13,22710813,20.0,52.5873095175615,13.409353674058769,2,1.0,1.0,t,1,100.0,1.0
14,16865367,69.0,52.587502435213366,13.392900565835172,5,1.0,2.0,t,46,97.0,3.78
15,23850863,50.0,52.58118828117277,13.406355579468979,2,1.0,1.0,t,0,,
16,20727436,24.0,52.587170348416656,13.401159929424635,1,1.0,0.0,t,0,,
17,22557752,95.0,52.57614564319758,13.397629363540936,16,2.0,5.0,f,4,100.0,1.25
18,18115414,27.0,52.59263292135483,13.402982015145106,2,1.0,0.0,f,0,,
19,23728997,65.0,52.581345925375224,13.405273541713731,4,1.0,2.0,f,1,100.0,1.0
20,7373422,33.0,52.586283594979925,13.408938468128092,2,1.0,1.0,t,0,,
21,6393652,70.0,52.588018686577705,13.40174886702326,4,1.0,2.0,t,0,,
22,16218267,15.0,52.57978091409341,13.399317068589164,1,1.0,1.0,f,8,98.0,0.52
23,20519798,59.0,52.59180840916881,13.409016768581198,2,1.0,1.0,t,1,100.0,0.51
24,20898426,35.0,52.58909776093108,13.405797198633756,3,1.0,1.0,t,0,,
25,16926322,45.0,52.58231432292235,13.407387700977486,2,1.0,1.0,f,6,93.0,0.45
26,22871505,75.0,52.57634126692878,13.399353493818806,9,2.0,3.0,t,0,,
27,22397243,29.0,52.58946091040289,13.4024739334407,2,1.0,1.0,t,1,,0.63
28,18646694,45.0,52.586475496874286,13.401171706491427,2,1.0,0.0,t,3,93.0,0.31
29,17783667,55.0,52.58842066541008,13.401595398291962,2,1.0,1.0,t,0,,
30,22226300,69.0,52.5825267327221,13.391834430061278,2,1.0,1.0,t,0,,
31,23004669,61.0,52.622745875918945,13.400521185872275,6,1.5,0.0,f,0,,
32,16293328,70.0,52.54186709157025,13.425387376562279,2,1.0,1.0,t,2,100.0,0.13
33,18856069,70.0,52.54589539254869,13.42115614144224,3,1.0,1.0,t,12,93.0,1.27
34,20812933,45.0,52.54681524207039,13.421194750776609,2,1.0,1.0,t,6,100.0,0.86
35,19494529,44.0,52.5405333562459,13.423855014783024,2,1.5,1.0,f,9,98.0,0.95
36,20152203,50.0,52.54297411316738,13.422529922701472,2,1.0,1.0,t,19,89.0,2.34
37,6295492,99.0,52.54487200207929,13.423356465254777,6,1.0,1.0,t,34,96.0,0.98
38,21216350,67.0,52.542223395785506,13.424357363766944,5,1.0,2.0,t,9,95.0,1.48
39,18328767,30.0,52.539887059077145,13.422406832723027,1,1.0,0.0,t,0,,
40,21434887,103.0,52.54484349750104,13.423133041270747,4,1.0,2.0,t,1,80.0,0.3
41,9267723,150.0,52.54123574489599,13.414292853001408,4,1.0,2.0,t,36,94.0,1.49
42,332060,75.0,52.54314823930047,13.413003310396915,2,1.0,1.0,t,23,96.0,0.31
43,22074340,119.0,52.54140584020275,13.418769201180215,8,1.0,2.0,f,0,,
44,12612915,70.0,52.54388901950022,13.417972763930301,2,1.0,1.0,t,12,95.0,0.51
45,7840714,45.0,52.54318182485206,13.418109438754144,2,1.0,1.0,t,2,100.0,0.06
46,1421274,75.0,52.54150089752723,13.416928848933075,3,1.0,1.0,t,78,95.0,1.38
47,520538,90.0,52.54377218117116,13.418624064748428,3,1.0,2.0,t,58,96.0,0.83
48,19796395,150.0,52.546469973621605,13.416202104140224,5,1.5,2.0,t,12,100.0,1.68
49,817454,95.0,52.546772763077314,13.413745256540347,6,1.0,2.0,t,53,88.0,0.84
50,19801843,70.0,52.545999600473344,13.413656238393939,3,1.0,0.0,f,15,93.0,1.72
51,2575251,100.0,52.54663867937963,13.419055459502287,2,1.0,1.0,f,11,98.0,0.23
52,3418122,85.0,52.54678589983376,13.415311193706234,3,1.0,1.0,t,2,100.0,0.1
53,5872093,50.0,52.54757351825465,13.416925000605412,2,1.0,1.0,t,0,,
